county_fips,source_precinct,target_precinct,population,block_count,weight_share
089,000145,000145,119,30,1.000000000000
089,000150,000150,304,30,1.000000000000
089,000155,000155,80,44,1.000000000000
089,000160,000160,28,30,1.000000000000
089,000165,000165,96,50,1.000000000000
089,000166,000166,0,21,0.954545454545
089,000166,000210,0,1,0.045454545455
089,000170,000170,124,33,1.000000000000
089,000175,000175,352,30,1.000000000000
089,000180,000145,0,1,0.004608294931
089,000180,000180,216,49,0.995391705069
089,000185,000185,200,40,1.000000000000
089,000190,000190,315,47,1.000000000000
089,000195,000195,111,53,1.000000000000
089,000200,000195,0,3,0.012396694215
089,000200,000200,239,25,0.987603305785
089,000205,000205,36,34,1.000000000000
089,000210,000160,0,1,0.009708737864
089,000210,000210,102,44,0.990291262136
089,000215,000215,26,43,1.000000000000
089,000220,000220,239,33,1.000000000000
089,000225,000225,592,45,1.000000000000
089,000230,000230,70,15,1.000000000000
089,000235,000235,72,46,1.000000000000
089,000240,000240,30,24,1.000000000000
089,000245,000245,135,42,1.000000000000
089,000250,000250,135,58,1.000000000000
089,000255,000255,45,23,1.000000000000
089,000260,000260,79,13,1.000000000000
089,000265,000265,175,56,1.000000000000
089,000270,000270,73,35,1.000000000000
089,000275,000040,77,3,0.047975077882
089,000275,000275,1528,87,0.952024922118
089,000285,000285,101,49,1.000000000000
089,000290,000290,158,40,1.000000000000
089,000295,000295,41,39,1.000000000000
089,000300,000300,93,43,1.000000000000
091,000005,000005,196,79,1.000000000000
091,000010,000010,217,67,1.000000000000
091,000015,000015,303,34,1.000000000000
091,000020,000020,133,16,1.000000000000
091,000025,000025,276,49,1.000000000000
091,000030,000030,160,40,1.000000000000
091,000035,000035,1047,14,1.000000000000
091,000040,000040,1416,21,1.000000000000
091,000050,000035,5,1,0.003855050116
091,000050,000050,1292,31,0.996144949884
091,000055,000055,1448,28,1.000000000000
091,000065,000065,1261,51,1.000000000000
091,000070,000070,1338,40,1.000000000000
091,000080,000080,1330,56,0.999248685199
091,000080,000160,0,1,0.000751314801
091,000085,000085,1350,81,0.999259807550
091,000085,000165,0,1,0.000740192450
091,000095,000095,308,52,1.000000000000
091,000100,000100,259,78,1.000000000000
091,000105,000105,271,76,1.000000000000
091,000110,000110,211,68,1.000000000000
091,000115,000115,291,18,1.000000000000
091,000120,000120,230,64,1.000000000000
091,000125,000125,190,47,1.000000000000
091,000130,000130,155,51,1.000000000000
091,000135,000135,308,60,1.000000000000
091,000140,000140,205,51,1.000000000000
091,000145,000145,214,14,0.959641255605
091,000145,000165,9,1,0.040358744395
091,000150,000150,47,6,1.000000000000
091,000155,000155,228,61,1.000000000000
091,000160,000160,250,57,1.000000000000
091,000165,000165,366,91,1.000000000000
091,000170,000170,1058,73,1.000000000000
091,000175,000175,457,46,1.000000000000
091,000180,000180,233,35,1.000000000000
091,000185,000185,705,54,1.000000000000
091,000195,000195,1092,53,1.000000000000
091,000200,000200,201,46,1.000000000000
091,000205,000205,710,57,1.000000000000
091,000210,000210,255,46,1.000000000000
093,000005,000005,386,49,1.000000000000
093,000010,000010,62,7,0.984126984127
093,000010,000015,0,1,0.015873015873
093,000015,000015,420,92,1.000000000000
093,000020,000020,1195,66,1.000000000000
093,000025,000025,507,36,1.000000000000
093,000030,000030,190,50,1.000000000000
093,000035,000035,280,47,1.000000000000
093,000040,000040,348,27,1.000000000000
093,000045,000040,0,1,0.001472754050
093,000045,000045,678,64,0.998527245950
093,000050,000050,1472,45,1.000000000000
093,000055,000055,1601,79,1.000000000000
093,000060,000060,549,35,1.000000000000
093,000065,000020,0,1,0.001187648456
093,000065,000065,841,80,0.998812351544
093,000070,000070,635,51,1.000000000000
093,000075,000075,987,88,1.000000000000
093,000080,000080,744,58,0.998657718121
093,000080,000130,0,1,0.001342281879
093,000085,000005,0,1,0.001600000000
093,000085,000085,624,46,0.998400000000
093,000090,000090,377,66,1.000000000000
093,000095,000095,184,9,1.000000000000
093,000100,000100,1258,150,1.000000000000
093,000105,000105,1416,42,1.000000000000
093,000110,000110,1449,43,0.999310344828
093,000110,000130,0,1,0.000689655172
093,000115,000115,1220,37,1.000000000000
093,000120,000120,1240,58,1.000000000000
093,000125,000125,1299,51,1.000000000000
093,000130,000120,0,1,0.001206272618
093,000130,000125,4,1,0.004825090470
093,000130,000130,824,69,0.993968636912
093,000135,000135,577,113,1.000000000000
093,000140,000005,0,1,0.002762430939
093,000140,000140,361,42,0.997237569061
093,000145,000145,681,99,1.000000000000
093,000150,000150,991,33,1.000000000000
095,000005,000005,78,14,1.000000000000
095,000010,000010,1470,101,1.000000000000
095,000015,000015,1831,68,1.000000000000
095,000020,000020,208,10,1.000000000000
095,000025,000025,216,29,1.000000000000
095,000030,000030,650,45,1.000000000000
095,000035,000035,559,26,1.000000000000
095,000040,000040,1299,67,1.000000000000
095,000045,000045,522,31,1.000000000000
095,000050,000050,803,44,1.000000000000
095,000055,000050,14,3,0.025134649910
095,000055,000055,543,46,0.974865350090
095,000060,000060,1507,113,1.000000000000
095,000065,000065,47,18,1.000000000000
095,000070,000070,3021,95,1.000000000000
095,000075,000075,1640,62,1.000000000000
095,000080,000080,1512,91,1.000000000000
095,000085,000085,89,18,1.000000000000
095,000090,000090,784,59,0.998726114650
095,000090,000095,0,1,0.001273885350
095,000095,000085,0,1,0.001718213058
095,000095,000090,0,1,0.001718213058
095,000095,000095,580,55,0.996563573883
095,000100,000100,783,38,1.000000000000
095,000105,000080,72,1,0.302521008403
095,000105,000105,166,9,0.697478991597
095,000110,000110,4766,184,1.000000000000
095,000115,000110,5,4,0.002244165171
095,000115,000115,2223,102,0.997755834829
095,000120,000095,0,1,0.001194743130
095,000120,000120,836,58,0.998805256870
095,000125,000125,235,17,1.000000000000
097,000005,000005,561,32,1.000000000000
097,000010,000010,665,74,0.997001499250
097,000010,000085,0,1,0.001499250375
097,000010,000125,0,1,0.001499250375
097,000015,000015,1149,105,0.999130434783
097,000015,000135,0,1,0.000869565217
097,000020,000020,279,22,1.000000000000
097,000025,000025,307,8,1.000000000000
097,000030,000005,0,1,0.001377410468
097,000030,000030,725,105,0.998622589532
097,000035,000035,562,47,1.000000000000
097,000045,000045,452,45,1.000000000000
097,000050,000050,776,145,1.000000000000
097,000055,000055,475,62,1.000000000000
097,000060,000060,114,8,1.000000000000
097,000065,000065,981,69,1.000000000000
097,000070,000070,216,20,1.000000000000
097,000075,000075,70,6,0.985915492958
097,000075,000170,0,1,0.014084507042
097,000080,000080,469,50,1.000000000000
097,000085,000085,764,109,1.000000000000
097,000090,000090,123,7,1.000000000000
097,000095,000095,23,8,1.000000000000
097,000100,000100,194,12,1.000000000000
097,000105,000105,464,39,1.000000000000
097,000110,000110,120,12,1.000000000000
097,000115,000115,212,15,1.000000000000
097,000120,000120,2215,65,0.825568393589
097,000120,000130,468,21,0.174431606411
097,000125,000010,0,1,0.000258866166
097,000125,000120,832,52,0.215376650272
097,000125,000125,3029,106,0.784105617396
097,000125,000135,0,1,0.000258866166
097,000130,000130,2596,161,1.000000000000
097,000135,000015,1,3,0.000596302922
097,000135,000125,0,1,0.000596302922
097,000135,000135,1675,109,0.998807394156
097,000140,000140,708,40,1.000000000000
097,000145,000145,667,59,0.998502994012
097,000145,000150,0,1,0.001497005988
097,000150,000145,0,1,0.004081632653
097,000150,000150,244,28,0.995918367347
097,000155,000155,79,9,1.000000000000
097,000160,000160,462,37,1.000000000000
097,000165,000075,0,1,0.000704721635
097,000165,000165,1418,46,0.999295278365
097,000170,000170,595,51,1.000000000000
097,000175,000175,958,56,1.000000000000
097,000180,000180,354,21,1.000000000000
097,000185,000185,306,35,1.000000000000
097,000195,000195,607,38,1.000000000000
097,000200,000185,5,4,0.009746588694
097,000200,000200,508,40,0.990253411306
097,000205,000205,740,67,1.000000000000
097,000210,000210,219,35,1.000000000000
097,000215,000215,1277,56,1.000000000000
097,000220,000150,0,1,0.000759878419
097,000220,000220,1315,129,0.999240121581
097,000225,000225,210,10,1.000000000000
097,000230,000230,723,81,1.000000000000
097,000235,000235,321,21,1.000000000000
097,000240,000240,510,68,1.000000000000
097,000245,000245,780,88,1.000000000000
097,000250,000250,487,24,1.000000000000
099,000005,000005,683,29,1.000000000000
099,000010,000010,443,56,1.000000000000
099,000015,000015,3946,121,0.875332741792
099,000015,000020,68,2,0.015084294587
099,000015,000050,494,15,0.109582963620
099,000020,000020,4263,118,0.956687612208
099,000020,000035,193,7,0.043312387792
099,000025,000035,117,2,1.000000000000
099,000030,000020,275,6,0.070404505888
099,000030,000030,3334,64,0.853558627752
099,000030,000035,297,6,0.076036866359
099,000035,000030,239,4,0.050062840385
099,000035,000035,4535,76,0.949937159615
099,000050,000020,173,5,0.040985548448
099,000050,000050,3838,125,0.909263207771
099,000050,000055,203,8,0.048092868988
099,000050,000070,0,1,0.000236910685
099,000050,000120,6,1,0.001421464108
099,000055,000055,4186,102,1.000000000000
099,000070,000020,0,2,0.002247191011
099,000070,000035,7,4,0.007865168539
099,000070,000070,881,66,0.989887640449
099,000075,000075,149,48,1.000000000000
099,000080,000080,638,31,0.996875000000
099,000080,000180,0,2,0.003125000000
099,000085,000085,169,45,1.000000000000
099,000090,000090,324,14,0.996923076923
099,000090,000095,0,1,0.003076923077
099,000095,000095,252,46,0.996047430830
099,000095,000155,0,1,0.003952569170
099,000100,000100,130,8,1.000000000000
099,000105,000105,385,55,1.000000000000
099,000110,000105,28,1,0.024844720497
099,000110,000110,1099,39,0.975155279503
099,000115,000115,337,60,1.000000000000
099,000120,000015,0,3,0.003300330033
099,000120,000050,15,1,0.016501650165
099,000120,000120,891,100,0.980198019802
099,000125,000125,957,55,1.000000000000
099,000130,000130,342,57,1.000000000000
099,000135,000135,235,59,1.000000000000
099,000140,000140,522,27,1.000000000000
099,000145,000145,369,79,1.000000000000
099,000150,000150,144,6,1.000000000000
099,000155,000155,315,55,1.000000000000
099,000160,000160,342,73,1.000000000000
099,000165,000165,288,48,1.000000000000
099,000170,000170,458,13,1.000000000000
099,000175,000175,472,76,1.000000000000
099,000180,000055,6,6,0.008356545961
099,000180,000180,712,73,0.991643454039
099,000185,000185,397,22,1.000000000000
099,000190,000190,63,7,1.000000000000
099,000195,000195,291,50,1.000000000000
099,000200,000200,61,6,1.000000000000
099,000205,000205,415,54,1.000000000000
099,000210,000210,164,9,1.000000000000
099,000215,000215,358,47,1.000000000000
099,000220,000220,520,75,1.000000000000
101,000005,000005,111,26,1.000000000000
101,000010,000010,168,49,1.000000000000
101,000015,000015,226,64,1.000000000000
101,000020,000020,118,42,1.000000000000
101,000025,000025,176,47,0.875621890547
101,000025,000090,25,1,0.124378109453
101,000030,000030,279,18,1.000000000000
101,000035,000035,224,27,1.000000000000
101,000040,000040,132,57,1.000000000000
101,000045,000045,133,51,1.000000000000
101,000046,000046,58,8,1.000000000000
101,000050,000050,139,48,1.000000000000
101,000055,000055,146,42,1.000000000000
101,000060,000060,1371,74,1.000000000000
101,000065,000065,54,7,1.000000000000
101,000070,000070,98,41,1.000000000000
101,000075,000075,123,13,0.740963855422
101,000075,000080,43,2,0.259036144578
101,000080,000080,161,48,1.000000000000
101,000085,000085,282,46,1.000000000000
101,000090,000090,254,26,1.000000000000
101,000095,000095,189,39,1.000000000000
101,000100,000100,172,55,1.000000000000
101,000105,000105,154,42,1.000000000000
101,000110,000085,0,1,0.003610108303
101,000110,000110,276,50,0.996389891697
101,000115,000115,193,46,1.000000000000
101,000120,000120,163,58,1.000000000000
101,000125,000125,310,44,1.000000000000
101,000130,000130,120,33,1.000000000000
101,000135,000135,2008,111,1.000000000000
101,000140,000135,5,1,0.018315018315
101,000140,000140,268,39,0.981684981685
103,000005,000005,1049,89,0.995256166983
103,000005,000090,0,1,0.000948766603
103,000005,000095,0,1,0.000948766603
103,000005,000100,3,2,0.002846299810
103,000010,000010,261,67,1.000000000000
103,000015,000015,129,19,0.992307692308
103,000015,000025,0,1,0.007692307692
103,000020,000020,734,17,1.000000000000
103,000025,000015,0,1,0.001745200698
103,000025,000025,572,71,0.998254799302
103,000030,000030,220,32,1.000000000000
103,000035,000035,492,33,1.000000000000
103,000040,000040,700,76,1.000000000000
103,000045,000045,630,95,1.000000000000
103,000050,000005,0,6,0.545454545455
103,000050,000050,0,5,0.454545454545
103,000055,000055,279,60,1.000000000000
103,000060,000060,1143,52,1.000000000000
103,000065,000065,483,63,1.000000000000
103,000070,000070,2134,52,1.000000000000
103,000075,000075,1980,41,1.000000000000
103,000080,000080,2229,30,0.999551569507
103,000080,000095,0,1,0.000448430493
103,000085,000085,2135,22,1.000000000000
103,000090,000005,89,2,0.034270311898
103,000090,000090,1920,19,0.739314593762
103,000090,000095,367,17,0.141316904120
103,000090,000100,221,6,0.085098190219
103,000095,000095,1654,27,0.697890295359
103,000095,000100,716,11,0.302109704641
103,000100,000100,822,9,1.000000000000
103,000110,000110,537,59,1.000000000000
103,000115,000115,108,30,1.000000000000
103,000120,000120,2976,96,0.917103235747
103,000120,000130,269,19,0.082896764253
103,000125,000120,3053,68,0.870792926412
103,000125,000130,453,13,0.129207073588
103,000130,000130,2705,59,1.000000000000
103,000135,000130,2610,83,1.000000000000
103,000140,000120,0,2,0.006600660066
103,000140,000140,301,48,0.993399339934
103,000145,000145,423,78,1.000000000000
105,000005,000005,1141,88,0.955611390285
105,000005,000135,53,2,0.044388609715
105,000010,000010,227,21,1.000000000000
105,000015,000015,370,59,1.000000000000
105,000020,000020,140,40,1.000000000000
105,000025,000025,506,36,0.998027613412
105,000025,000060,0,1,0.001972386588
105,000030,000030,228,51,1.000000000000
105,000035,000035,73,12,1.000000000000
105,000040,000040,216,44,1.000000000000
105,000045,000045,466,46,0.937625754527
105,000045,000055,31,2,0.062374245473
105,000050,000050,176,59,1.000000000000
105,000055,000055,206,47,1.000000000000
105,000060,000060,191,68,1.000000000000
105,000065,000065,216,41,1.000000000000
105,000070,000070,10,7,1.000000000000
105,000075,000075,182,43,1.000000000000
105,000080,000080,384,82,1.000000000000
105,000085,000085,202,22,1.000000000000
105,000090,000090,180,49,1.000000000000
105,000095,000095,206,53,1.000000000000
105,000100,000100,301,66,1.000000000000
105,000105,000105,160,59,1.000000000000
105,000110,000110,203,41,1.000000000000
105,000115,000115,377,26,1.000000000000
105,000120,000120,365,32,1.000000000000
105,000125,000125,205,59,1.000000000000
105,000130,000130,290,61,1.000000000000
105,000135,000135,207,66,1.000000000000
105,000140,000140,332,22,1.000000000000
105,000145,000145,185,48,1.000000000000
105,000150,000150,1326,52,1.000000000000
105,000155,000155,1338,46,1.000000000000
105,000160,000160,1465,29,1.000000000000
105,000165,000165,895,19,1.000000000000
105,000166,000166,1732,21,1.000000000000
105,000170,000170,1983,31,1.000000000000
105,000175,000175,996,22,1.000000000000
105,000180,000180,1368,27,1.000000000000
105,000185,000185,1369,25,1.000000000000
105,000186,000186,1475,32,1.000000000000
105,000190,000150,0,1,0.003164556962
105,000190,000170,0,1,0.003164556962
105,000190,000190,314,59,0.993670886076
107,000005,000005,348,20,0.409893992933
107,000005,000010,501,49,0.590106007067
107,000010,000010,891,57,1.000000000000
107,000015,000015,65,49,1.000000000000
107,000020,000020,172,35,1.000000000000
107,000025,000025,96,7,1.000000000000
107,000030,000030,186,47,0.994652406417
107,000030,000080,0,1,0.005347593583
107,000035,000035,135,49,1.000000000000
107,000040,000040,227,13,1.000000000000
107,000045,000045,45,34,1.000000000000
107,000050,000050,85,26,1.000000000000
107,000055,000055,564,51,0.998230088496
107,000055,000060,0,1,0.001769911504
107,000060,000060,104,62,1.000000000000
107,000065,000065,46,47,1.000000000000
107,000070,000070,289,30,1.000000000000
107,000075,000075,83,50,1.000000000000
107,000080,000080,107,23,1.000000000000
107,000085,000085,137,35,1.000000000000
107,000090,000090,118,59,1.000000000000
107,000095,000095,48,34,1.000000000000
107,000100,000100,165,41,1.000000000000
107,000105,000105,61,42,1.000000000000
107,000110,000110,113,16,1.000000000000
107,000115,000115,111,32,1.000000000000
107,000120,000120,53,17,1.000000000000
107,000125,000125,154,21,0.860335195531
107,000125,000130,25,3,0.139664804469
107,000130,000130,88,68,1.000000000000
107,000135,000135,67,21,1.000000000000
107,000140,000140,80,24,1.000000000000
107,000145,000145,152,32,1.000000000000
107,000150,000150,723,70,1.000000000000
107,000155,000155,91,32,1.000000000000
107,000160,000160,273,38,1.000000000000
107,000165,000165,38,30,1.000000000000
109,000005,000005,6293,71,0.996989860583
109,000005,000060,19,2,0.003010139417
109,000010,000010,2445,30,1.000000000000
109,000011,000011,53,7,0.202290076336
109,000011,000012,199,16,0.759541984733
109,000011,000170,0,1,0.003816793893
109,000011,000245,6,4,0.022900763359
109,000011,000255,0,2,0.007633587786
109,000011,000275,0,1,0.003816793893
109,000012,000011,15,7,0.111111111111
109,000012,000012,119,8,0.881481481481
109,000012,000170,0,1,0.007407407407
109,000013,000280,0,1,0.500000000000
109,000013,000290,0,1,0.500000000000
109,000015,000015,1163,41,1.000000000000
109,000020,000020,782,28,1.000000000000
109,000025,000025,385,60,1.000000000000
109,000030,000030,347,49,1.000000000000
109,000035,000035,2006,55,0.999003984064
109,000035,000040,0,2,0.000996015936
109,000040,000040,488,60,0.997955010225
109,000040,000530,0,1,0.002044989775
109,000045,000045,399,39,1.000000000000
109,000050,000050,1482,41,0.988659106071
109,000050,000370,16,5,0.010673782522
109,000050,000390,0,1,0.000667111408
109,000055,000055,962,112,0.995859213251
109,000055,000145,3,1,0.003105590062
109,000055,000526,1,1,0.001035196687
109,000060,000005,0,2,0.001787310098
109,000060,000060,1110,59,0.991957104558
109,000060,000275,7,2,0.006255585344
109,000065,000065,4017,94,0.999502363772
109,000065,000145,0,1,0.000248818114
109,000065,000150,0,1,0.000248818114
109,000066,000066,7,2,0.700000000000
109,000066,000350,3,2,0.300000000000
109,000070,000070,1254,81,0.994448850119
109,000070,000085,2,1,0.001586042823
109,000070,000088,5,1,0.003965107058
109,000075,000075,545,35,1.000000000000
109,000080,000080,1802,52,1.000000000000
109,000085,000085,2456,91,1.000000000000
109,000088,000070,0,1,0.001128668172
109,000088,000088,885,22,0.998871331828
109,000090,000090,751,95,1.000000000000
109,000095,000095,327,54,1.000000000000
109,000096,000115,0,4,0.001965601966
109,000096,000335,2031,33,0.998034398034
109,000098,000115,1836,29,1.000000000000
109,000100,000120,1040,23,0.351826792963
109,000100,000135,1916,25,0.648173207037
109,000102,000140,726,13,0.790849673203
109,000102,000145,192,4,0.209150326797
109,000104,000150,1908,21,0.776872964169
109,000104,000360,548,11,0.223127035831
109,000106,000100,0,7,0.009055627426
109,000106,000110,766,11,0.990944372574
109,000108,000130,1872,14,0.580645161290
109,000108,000155,1352,7,0.419354838710
109,000110,000100,1544,27,1.000000000000
109,000112,000125,1617,16,0.716755319149
109,000112,000155,638,6,0.282801418440
109,000112,000215,0,1,0.000443262411
109,000114,000145,1753,46,0.999429874572
109,000114,000510,0,1,0.000570125428
109,000116,000160,1726,17,1.000000000000
109,000118,000165,549,26,1.000000000000
109,000122,000200,937,21,0.416074600355
109,000122,000205,1315,17,0.583925399645
109,000124,000225,875,17,0.332320546905
109,000124,000230,1758,40,0.667679453095
109,000126,000190,1225,9,0.394906511928
109,000126,000195,1877,15,0.605093488072
109,000128,000105,1348,11,0.657560975610
109,000128,000220,702,6,0.342439024390
109,000130,000170,2076,18,1.000000000000
109,000132,000210,1294,12,1.000000000000
109,000134,000210,0,1,0.000337495781
109,000134,000215,1672,17,0.564292946338
109,000134,000220,1290,12,0.435369557881
109,000136,000180,1320,9,0.446096654275
109,000136,000185,1639,14,0.553903345725
109,000140,000240,1027,4,0.443054357204
109,000140,000265,1291,8,0.556945642796
109,000142,000280,1729,18,0.532163742690
109,000142,000290,1520,13,0.467836257310
109,000144,000285,1784,22,1.000000000000
109,000146,000435,1377,13,0.460535117057
109,000146,000445,1613,16,0.539464882943
109,000148,000245,0,2,0.000466091820
109,000148,000250,1405,8,0.327429503612
109,000148,000255,1494,16,0.348170589606
109,000148,000270,1390,9,0.323933814962
109,000150,000240,308,3,0.123446893788
109,000150,000245,1798,15,0.720641282565
109,000150,000250,0,1,0.000400801603
109,000150,000265,385,2,0.154308617234
109,000150,000285,0,3,0.001202404810
109,000152,000235,1890,13,0.383367139959
109,000152,000260,1066,16,0.216227180527
109,000152,000275,1974,22,0.400405679513
109,000154,000225,695,25,0.208021550434
109,000154,000300,1416,45,0.423825202035
109,000154,000305,1230,32,0.368153247531
109,000156,000315,1387,32,1.000000000000
109,000158,000320,1653,32,1.000000000000
109,000160,000305,617,9,0.254223320972
109,000160,000310,1793,26,0.738772146683
109,000160,000425,17,8,0.007004532344
109,000162,000325,1650,20,0.535540408958
109,000162,000330,1431,11,0.464459591042
109,000164,000340,1152,14,1.000000000000
109,000166,000345,1461,16,0.403034482759
109,000166,000355,2164,17,0.596965517241
109,000168,000065,0,1,0.000479616307
109,000168,000066,16,1,0.007673860911
109,000168,000350,1347,9,0.646043165468
109,000168,000430,721,8,0.345803357314
109,000170,000360,490,13,1.000000000000
109,000172,000395,1102,16,0.412270856715
109,000172,000415,1571,32,0.587729143285
109,000174,000200,324,6,0.136593591906
109,000174,000205,137,2,0.057757166948
109,000174,000410,1911,80,0.805649241147
109,000176,000380,307,2,0.102709936434
109,000176,000400,1755,31,0.587152893944
109,000176,000405,927,7,0.310137169622
109,000178,000420,1573,31,0.687500000000
109,000178,000425,715,8,0.312500000000
109,000180,000370,0,1,0.000330469266
109,000180,000380,1583,18,0.523132848645
109,000180,000385,1345,11,0.444481163252
109,000180,000405,97,1,0.032055518837
109,000182,000375,1867,19,1.000000000000
109,000184,000365,77,2,0.020660048296
109,000184,000370,1920,21,0.515159645828
109,000184,000390,1730,6,0.464180305876
109,000186,000365,829,14,0.982227488152
109,000186,000370,9,1,0.010663507109
109,000186,000450,0,6,0.007109004739
109,000194,000475,1282,16,0.417181906931
109,000194,000490,1791,22,0.582818093069
109,000196,000470,1217,14,0.458380414313
109,000196,000495,1438,10,0.541619585687
109,000198,000465,2015,20,1.000000000000
109,000200,000295,525,24,0.163347853143
109,000200,000480,1382,11,0.429993777225
109,000200,000485,1307,21,0.406658369633
109,000202,000455,1824,9,1.000000000000
109,000204,000460,1726,15,1.000000000000
109,000206,000010,0,1,0.000329272308
109,000206,000440,1436,11,0.472835034574
109,000206,000450,1600,16,0.526835693118
109,000208,000175,1440,40,0.999306037474
109,000208,000190,0,1,0.000693962526
109,000210,000500,1726,25,0.857426726279
109,000210,000505,287,10,0.142573273721
109,000211,000500,0,2,1.000000000000
109,000212,000130,6,1,1.000000000000
109,000213,000145,0,1,0.014285714286
109,000213,000510,69,17,0.985714285714
109,000215,000515,681,73,1.000000000000
109,000220,000520,1094,62,1.000000000000
109,000225,000055,0,2,0.000298998356
109,000225,000525,2802,57,0.418896696068
109,000225,000526,3885,54,0.580804305576
109,000230,000530,548,77,1.000000000000
111,000005,000005,191,30,1.000000000000
111,000010,000010,481,60,1.000000000000
111,000015,000015,1532,89,0.994159636600
111,000015,000170,8,1,0.005191434134
111,000015,000185,0,1,0.000648929267
111,000020,000020,857,47,0.998834498834
111,000020,000065,0,1,0.001165501166
111,000025,000025,360,43,1.000000000000
111,000030,000030,210,30,1.000000000000
111,000035,000035,460,53,1.000000000000
111,000040,000040,461,43,0.972573839662
111,000040,000170,13,1,0.027426160338
111,000045,000045,256,33,1.000000000000
111,000050,000050,621,118,0.998392282958
111,000050,000435,0,1,0.001607717042
111,000055,000055,178,37,1.000000000000
111,000060,000060,62,16,1.000000000000
111,000065,000065,495,48,1.000000000000
111,000070,000070,772,52,0.967418546366
111,000070,000445,26,1,0.032581453634
111,000075,000075,625,40,1.000000000000
111,000080,000080,215,13,1.000000000000
111,000085,000085,883,72,1.000000000000
111,000090,000090,535,51,1.000000000000
111,000095,000095,330,28,1.000000000000
111,000100,000100,400,58,1.000000000000
111,000105,000105,173,18,0.994252873563
111,000105,000130,0,1,0.005747126437
111,000110,000110,697,76,1.000000000000
111,000115,000115,929,75,1.000000000000
111,000120,000120,397,53,1.000000000000
111,000125,000125,254,34,1.000000000000
111,000130,000130,905,56,1.000000000000
111,000135,000135,237,32,1.000000000000
111,000140,000140,168,24,1.000000000000
111,000145,000145,843,53,1.000000000000
111,000150,000150,323,52,1.000000000000
111,000155,000155,132,14,1.000000000000
111,000160,000160,411,40,1.000000000000
111,000165,000165,759,78,1.000000000000
111,000170,000170,1318,51,0.740865654862
111,000170,000180,254,7,0.142776840922
111,000170,000185,207,7,0.116357504216
111,000175,000170,154,5,0.094132029340
111,000175,000175,1482,47,0.905867970660
111,000180,000180,1279,28,0.772809667674
111,000180,000185,117,4,0.070694864048
111,000180,000195,259,9,0.156495468278
111,000185,000170,86,4,0.054777070064
111,000185,000185,1484,29,0.945222929936
111,000186,000195,260,6,1.000000000000
111,000190,000180,205,9,0.117009132420
111,000190,000190,581,16,0.331621004566
111,000190,000195,966,20,0.551369863014
111,000195,000190,710,21,0.403638430927
111,000195,000195,298,11,0.169414440023
111,000195,000205,751,26,0.426947129051
111,000200,000040,0,1,0.000486144871
111,000200,000170,142,6,0.069032571706
111,000200,000180,45,3,0.021876519203
111,000200,000190,494,13,0.240155566359
111,000200,000200,341,18,0.165775401070
111,000200,000205,1034,57,0.502673796791
111,000205,000170,28,2,0.016969696970
111,000205,000175,209,4,0.126666666667
111,000205,000200,1413,36,0.856363636364
111,000210,000210,749,51,1.000000000000
111,000215,000215,289,34,1.000000000000
111,000220,000220,800,70,0.997506234414
111,000220,000275,0,1,0.001246882793
111,000220,000280,0,1,0.001246882793
111,000225,000225,715,88,0.998603351955
111,000225,000240,0,1,0.001396648045
111,000230,000230,511,63,1.000000000000
111,000235,000235,853,48,0.998829039813
111,000235,000240,1,1,0.001170960187
111,000240,000240,389,60,1.000000000000
111,000245,000245,798,80,1.000000000000
111,000250,000250,399,23,1.000000000000
111,000255,000255,293,50,1.000000000000
111,000260,000260,637,65,0.996870109546
111,000260,000330,0,2,0.003129890454
111,000265,000265,322,50,1.000000000000
111,000270,000115,0,2,0.002557544757
111,000270,000270,780,47,0.997442455243
111,000275,000275,665,94,1.000000000000
111,000280,000280,294,25,1.000000000000
111,000285,000285,782,70,0.959509202454
111,000285,000290,33,1,0.040490797546
111,000290,000290,1294,41,1.000000000000
111,000295,000295,356,60,1.000000000000
111,000300,000300,340,40,1.000000000000
111,000305,000305,363,46,1.000000000000
111,000310,000310,144,44,1.000000000000
111,000315,000315,208,72,1.000000000000
111,000320,000320,629,39,1.000000000000
111,000325,000325,602,52,1.000000000000
111,000330,000330,600,76,1.000000000000
111,000335,000335,327,46,1.000000000000
111,000340,000340,1020,63,0.998043052838
111,000340,000345,0,2,0.001956947162
111,000345,000345,390,43,1.000000000000
111,000350,000350,574,59,1.000000000000
111,000355,000355,2577,79,1.000000000000
111,000360,000360,3512,158,0.998862343572
111,000360,000365,0,4,0.001137656428
111,000365,000365,977,95,1.000000000000
111,000370,000370,773,100,1.000000000000
111,000375,000375,77,15,1.000000000000
111,000380,000380,197,11,1.000000000000
111,000385,000385,1035,76,1.000000000000
111,000390,000390,395,53,1.000000000000
111,000395,000395,568,47,1.000000000000
111,000400,000400,446,73,1.000000000000
111,000405,000405,646,68,1.000000000000
111,000410,000390,0,1,0.001893939394
111,000410,000410,527,46,0.998106060606
111,000415,000380,0,1,0.005617977528
111,000415,000415,177,47,0.994382022472
111,000420,000420,407,66,1.000000000000
111,000425,000425,356,24,1.000000000000
111,000430,000430,52,5,1.000000000000
111,000435,000050,0,6,0.016949152542
111,000435,000435,348,23,0.983050847458
111,000440,000440,62,17,1.000000000000
111,000445,000445,107,4,1.000000000000
111,000450,000450,117,39,1.000000000000
111,000455,000455,252,35,1.000000000000
113,000005,000005,67,16,1.000000000000
