precinct_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst20
Olmsted - 000148,25,25,1.0000000000,35,35,109,000148
Olmsted - 000150,25,25,1.0000000000,24,24,109,000150
Olmsted - 000152,25,25,1.0000000000,51,51,109,000152
Olmsted - 000154,25,25,1.0000000000,102,102,109,000154
Olmsted - 000156,25,25,1.0000000000,32,32,109,000156
Olmsted - 000158,25,25,1.0000000000,32,32,109,000158
Olmsted - 000160,25,25,1.0000000000,43,43,109,000160
Olmsted - 000162,25,25,1.0000000000,31,31,109,000162
Olmsted - 000164,24,24,1.0000000000,14,14,109,000164
Olmsted - 000166,24,24,1.0000000000,33,33,109,000166
Olmsted - 000168,24,24,1.0000000000,19,19,109,000168
Olmsted - 000170,24,24,1.0000000000,13,13,109,000170
Olmsted - 000172,25,25,1.0000000000,48,48,109,000172
Olmsted - 000174,25,25,1.0000000000,88,88,109,000174
Olmsted - 000176,25,25,1.0000000000,40,40,109,000176
Olmsted - 000178,25,25,1.0000000000,39,39,109,000178
Olmsted - 000180,25,25,1.0000000000,31,31,109,000180
Olmsted - 000182,25,25,1.0000000000,19,19,109,000182
Olmsted - 000184,25,25,1.0000000000,29,29,109,000184
Olmsted - 000186,25,25,1.0000000000,21,21,109,000186
Olmsted - 000194,25,25,1.0000000000,38,38,109,000194
Olmsted - 000196,25,25,1.0000000000,24,24,109,000196
Olmsted - 000198,25,25,1.0000000000,20,20,109,000198
Olmsted - 000200,25,25,1.0000000000,56,56,109,000200
Olmsted - 000202,25,25,1.0000000000,9,9,109,000202
Olmsted - 000204,25,25,1.0000000000,15,15,109,000204
Olmsted - 000206,25,25,1.0000000000,28,28,109,000206
Olmsted - 000208,24,24,1.0000000000,41,41,109,000208
Olmsted - 000210,24,24,1.0000000000,35,35,109,000210
Olmsted - 000211,24,24,1.0000000000,2,2,109,000211
Olmsted - 000212,24,24,1.0000000000,1,1,109,000212
Olmsted - 000213,24,24,1.0000000000,18,18,109,000213
Olmsted - 000215,24,24,1.0000000000,73,73,109,000215
Olmsted - 000220,24,24,1.0000000000,62,62,109,000220
Olmsted - 000225,24,24,1.0000000000,113,113,109,000225
Olmsted - 000230,20,20,1.0000000000,77,77,109,000230
Otter Tail - 000005,9,9,1.0000000000,30,30,111,000005
Otter Tail - 000010,9,9,1.0000000000,60,60,111,000010
Otter Tail - 000015,9,9,1.0000000000,91,91,111,000015
Otter Tail - 000020,9,9,1.0000000000,48,48,111,000020
Otter Tail - 000025,9,9,1.0000000000,43,43,111,000025
Otter Tail - 000030,9,9,1.0000000000,30,30,111,000030
Otter Tail - 000035,9,9,1.0000000000,53,53,111,000035
Otter Tail - 000040,9,9,1.0000000000,44,44,111,000040
Otter Tail - 000045,9,9,1.0000000000,33,33,111,000045
Otter Tail - 000050,9,9,1.0000000000,119,119,111,000050
Otter Tail - 000055,9,9,1.0000000000,37,37,111,000055
Otter Tail - 000060,9,9,1.0000000000,16,16,111,000060
Otter Tail - 000065,9,9,1.0000000000,48,48,111,000065
Otter Tail - 000070,9,9,1.0000000000,53,53,111,000070
Otter Tail - 000075,9,9,1.0000000000,40,40,111,000075
Otter Tail - 000080,9,9,1.0000000000,13,13,111,000080
Otter Tail - 000085,9,9,1.0000000000,72,72,111,000085
Otter Tail - 000090,9,9,1.0000000000,51,51,111,000090
Otter Tail - 000095,9,9,1.0000000000,28,28,111,000095
Otter Tail - 000100,9,9,1.0000000000,58,58,111,000100
Otter Tail - 000105,9,9,1.0000000000,19,19,111,000105
Otter Tail - 000110,9,9,1.0000000000,76,76,111,000110
Otter Tail - 000115,9,9,1.0000000000,75,75,111,000115
Otter Tail - 000120,9,9,1.0000000000,53,53,111,000120
Otter Tail - 000125,9,9,1.0000000000,34,34,111,000125
Otter Tail - 000130,9,9,1.0000000000,56,56,111,000130
Otter Tail - 000135,9,9,1.0000000000,32,32,111,000135
Otter Tail - 000140,9,9,1.0000000000,24,24,111,000140
Otter Tail - 000145,9,9,1.0000000000,53,53,111,000145
Otter Tail - 000150,9,9,1.0000000000,52,52,111,000150
Otter Tail - 000155,9,9,1.0000000000,14,14,111,000155
Otter Tail - 000160,9,9,1.0000000000,40,40,111,000160
Otter Tail - 000165,9,9,1.0000000000,78,78,111,000165
Otter Tail - 000170,9,9,1.0000000000,65,65,111,000170
Otter Tail - 000175,9,9,1.0000000000,52,52,111,000175
Otter Tail - 000180,9,9,1.0000000000,41,41,111,000180
Otter Tail - 000185,9,9,1.0000000000,33,33,111,000185
Otter Tail - 000186,9,9,1.0000000000,6,6,111,000186
Otter Tail - 000190,9,9,1.0000000000,45,45,111,000190
Otter Tail - 000195,9,9,1.0000000000,58,58,111,000195
Otter Tail - 000200,9,9,1.0000000000,98,98,111,000200
Otter Tail - 000205,9,9,1.0000000000,42,42,111,000205
Otter Tail - 000210,9,9,1.0000000000,51,51,111,000210
Otter Tail - 000215,9,9,1.0000000000,34,34,111,000215
Otter Tail - 000220,9,9,1.0000000000,72,72,111,000220
Otter Tail - 000225,9,9,1.0000000000,89,89,111,000225
Otter Tail - 000230,9,9,1.0000000000,63,63,111,000230
Otter Tail - 000235,9,9,1.0000000000,49,49,111,000235
Otter Tail - 000240,9,9,1.0000000000,60,60,111,000240
Otter Tail - 000245,9,9,1.0000000000,80,80,111,000245
Otter Tail - 000250,9,9,1.0000000000,23,23,111,000250
Otter Tail - 000255,9,9,1.0000000000,50,50,111,000255
Otter Tail - 000260,9,9,1.0000000000,67,67,111,000260
Otter Tail - 000265,9,9,1.0000000000,50,50,111,000265
Otter Tail - 000270,9,9,1.0000000000,49,49,111,000270
Otter Tail - 000275,9,9,1.0000000000,94,94,111,000275
Otter Tail - 000280,9,9,1.0000000000,25,25,111,000280
Otter Tail - 000285,9,9,1.0000000000,71,71,111,000285
Otter Tail - 000290,9,9,1.0000000000,41,41,111,000290
Otter Tail - 000295,9,9,1.0000000000,60,60,111,000295
Otter Tail - 000300,9,9,1.0000000000,40,40,111,000300
Otter Tail - 000305,9,9,1.0000000000,46,46,111,000305
Otter Tail - 000310,9,9,1.0000000000,44,44,111,000310
Otter Tail - 000315,9,9,1.0000000000,72,72,111,000315
Otter Tail - 000320,9,9,1.0000000000,39,39,111,000320
Otter Tail - 000325,9,9,1.0000000000,52,52,111,000325
Otter Tail - 000330,9,9,1.0000000000,76,76,111,000330
Otter Tail - 000335,9,9,1.0000000000,46,46,111,000335
Otter Tail - 000340,9,9,1.0000000000,65,65,111,000340
Otter Tail - 000345,9,9,1.0000000000,43,43,111,000345
Otter Tail - 000350,9,9,1.0000000000,59,59,111,000350
Otter Tail - 000355,9,9,1.0000000000,79,79,111,000355
Otter Tail - 000360,9,9,1.0000000000,162,162,111,000360
Otter Tail - 000365,9,9,1.0000000000,95,95,111,000365
Otter Tail - 000370,9,9,1.0000000000,100,100,111,000370
Otter Tail - 000375,9,9,1.0000000000,15,15,111,000375
Otter Tail - 000380,9,9,1.0000000000,11,11,111,000380
Otter Tail - 000385,9,9,1.0000000000,76,76,111,000385
Otter Tail - 000390,9,9,1.0000000000,53,53,111,000390
Otter Tail - 000395,9,9,1.0000000000,47,47,111,000395
Otter Tail - 000400,9,9,1.0000000000,73,73,111,000400
Otter Tail - 000405,9,9,1.0000000000,68,68,111,000405
Otter Tail - 000410,9,9,1.0000000000,47,47,111,000410
Otter Tail - 000415,9,9,1.0000000000,48,48,111,000415
Otter Tail - 000420,9,9,1.0000000000,66,66,111,000420
Otter Tail - 000425,9,9,1.0000000000,24,24,111,000425
Otter Tail - 000430,9,9,1.0000000000,5,5,111,000430
Otter Tail - 000435,9,9,1.0000000000,29,29,111,000435
Otter Tail - 000440,9,9,1.0000000000,17,17,111,000440
Otter Tail - 000445,9,9,1.0000000000,4,4,111,000445
Otter Tail - 000450,9,9,1.0000000000,39,39,111,000450
Otter Tail - 000455,9,9,1.0000000000,35,35,111,000455
Pennington - 000005,1,1,1.0000000000,16,16,113,000005
Pennington - 000010,1,1,1.0000000000,15,15,113,000010
Pennington - 000015,1,1,1.0000000000,42,42,113,000015
Pennington - 000020,1,1,1.0000000000,17,17,113,000020
Pennington - 000025,1,1,1.0000000000,22,22,113,000025
Pennington - 000030,1,1,1.0000000000,35,35,113,000030
Pennington - 000035,1,1,1.0000000000,28,28,113,000035
Pennington - 000040,1,1,1.0000000000,47,47,113,000040
Pennington - 000045,1,1,1.0000000000,45,45,113,000045
Pennington - 000050,1,1,1.0000000000,28,28,113,000050
Pennington - 000055,1,1,1.0000000000,29,29,113,000055
Pennington - 000060,1,1,1.0000000000,56,56,113,000060
Pennington - 000065,1,1,1.0000000000,30,30,113,000065
Pennington - 000070,1,1,1.0000000000,18,18,113,000070
Pennington - 000075,1,1,1.0000000000,32,32,113,000075
Pennington - 000080,1,1,1.0000000000,21,21,113,000080
Pennington - 000085,1,1,1.0000000000,33,33,113,000085
Pennington - 000090,1,1,1.0000000000,45,45,113,000090
Pennington - 000095,1,1,1.0000000000,28,28,113,000095
Pennington - 000100,1,1,1.0000000000,27,27,113,000100
Pennington - 000105,1,1,1.0000000000,29,29,113,000105
Pennington - 000110,1,1,1.0000000000,56,56,113,000110
Pennington - 000115,1,1,1.0000000000,39,39,113,000115
Pennington - 000120,1,1,1.0000000000,14,14,113,000120
Pennington - 000125,1,1,1.0000000000,51,51,113,000125
Pennington - 000135,1,1,1.0000000000,87,87,113,000135
Pennington - 000150,1,1,1.0000000000,27,27,113,000150
Pennington - 000155,1,1,1.0000000000,29,29,113,000155
Pennington - 000165,1,1,1.0000000000,73,73,113,000165
Pennington - 000180,1,1,1.0000000000,61,61,113,000180
Pennington - 000195,1,1,1.0000000000,27,27,113,000195
Pine - 000005,11,11,1.0000000000,26,26,115,000005
Pine - 000010,11,11,1.0000000000,29,29,115,000010
Pine - 000015,11,11,1.0000000000,17,17,115,000015
Pine - 000020,11,11,1.0000000000,42,42,115,000020
Pine - 000025,11,11,1.0000000000,25,25,115,000025
Pine - 000030,11,11,1.0000000000,34,34,115,000030
Pine - 000035,11,11,1.0000000000,21,21,115,000035
Pine - 000040,11,11,1.0000000000,44,44,115,000040
Pine - 000045,11,11,1.0000000000,18,18,115,000045
Pine - 000050,11,11,1.0000000000,48,48,115,000050
Pine - 000055,11,11,1.0000000000,55,55,115,000055
Pine - 000060,11,11,1.0000000000,33,33,115,000060
Pine - 000065,11,11,1.0000000000,35,35,115,000065
Pine - 000070,11,11,1.0000000000,15,15,115,000070
Pine - 000075,11,11,1.0000000000,61,61,115,000075
Pine - 000080,11,11,1.0000000000,12,12,115,000080
Pine - 000085,11,11,1.0000000000,16,16,115,000085
Pine - 000090,11,11,1.0000000000,54,54,115,000090
Pine - 000095,11,11,1.0000000000,19,19,115,000095
Pine - 000100,11,11,1.0000000000,11,11,115,000100
Pine - 000105,11,11,1.0000000000,88,88,115,000105
Pine - 000110,11,11,1.0000000000,65,65,115,000110
Pine - 000115,11,11,1.0000000000,9,9,115,000115
Pine - 000120,11,11,1.0000000000,50,50,115,000120
Pine - 000125,11,11,1.0000000000,49,49,115,000125
Pine - 000135,11,11,1.0000000000,68,68,115,000135
Pine - 000140,11,11,1.0000000000,26,26,115,000140
Pine - 000145,11,11,1.0000000000,27,27,115,000145
Pine - 000150,11,11,1.0000000000,28,28,115,000150
Pine - 000155,11,11,1.0000000000,42,42,115,000155
Pine - 000160,11,11,1.0000000000,64,64,115,000160
Pine - 000165,11,11,1.0000000000,10,10,115,000165
Pine - 000170,11,11,1.0000000000,34,34,115,000170
Pine - 000175,11,11,1.0000000000,124,124,115,000175
Pine - 000185,11,11,1.0000000000,68,68,115,000185
Pine - 000190,11,11,1.0000000000,55,55,115,000190
Pine - 000195,11,11,1.0000000000,103,103,115,000195
Pine - 000200,11,11,1.0000000000,104,104,115,000200
Pine - 000205,11,11,1.0000000000,58,58,115,000205
Pine - 000207,11,11,1.0000000000,17,17,115,000207
Pine - 000210,11,11,1.0000000000,76,76,115,000210
Pine - 000215,11,11,1.0000000000,53,53,115,000215
Pine - 000221,11,11,1.0000000000,37,37,115,000221
Pine - 000223,11,11,1.0000000000,1,1,115,000223
Pine - 000225,11,11,1.0000000000,36,36,115,000225
Pine - 000230,11,11,1.0000000000,34,34,115,000230
Pine - 000235,11,11,1.0000000000,28,28,115,000235
Pine - 000240,11,11,1.0000000000,102,102,115,000240
Pipestone - 000005,21,21,1.0000000000,43,43,117,000005
Pipestone - 000010,21,21,1.0000000000,43,43,117,000010
Pipestone - 000015,21,21,1.0000000000,55,55,117,000015
Pipestone - 000020,21,21,1.0000000000,73,73,117,000020
Pipestone - 000025,21,21,1.0000000000,72,72,117,000025
Pipestone - 000030,21,21,1.0000000000,49,49,117,000030
Pipestone - 000035,21,21,1.0000000000,47,47,117,000035
Pipestone - 000040,21,21,1.0000000000,62,62,117,000040
Pipestone - 000045,21,21,1.0000000000,46,46,117,000045
Pipestone - 000050,21,21,1.0000000000,16,16,117,000050
Pipestone - 000055,21,21,1.0000000000,34,34,117,000055
Pipestone - 000060,21,21,1.0000000000,15,15,117,000060
Pipestone - 000065,21,21,1.0000000000,42,42,117,000065
Pipestone - 000070,21,21,1.0000000000,52,52,117,000070
Pipestone - 000075,21,21,1.0000000000,114,114,117,000075
Pipestone - 000080,21,21,1.0000000000,102,102,117,000080
Pipestone - 000100,21,21,1.0000000000,59,59,117,000100
Pipestone - 000105,21,21,1.0000000000,40,40,117,000105
Pipestone - 000110,21,21,1.0000000000,98,98,117,000110
Pipestone - 000115,21,21,1.0000000000,18,18,117,000115
Pipestone - 000120,21,21,1.0000000000,58,58,117,000120
Pipestone - 000125,21,21,1.0000000000,18,18,117,000125
Polk - 000005,1,1,1.0000000000,51,51,119,000005
Polk - 000010,1,1,1.0000000000,41,41,119,000010
Polk - 000015,1,1,1.0000000000,45,45,119,000015
Polk - 000020,1,1,1.0000000000,21,21,119,000020
Polk - 000025,1,1,1.0000000000,19,19,119,000025
Polk - 000030,1,1,1.0000000000,40,40,119,000030
Polk - 000035,1,1,1.0000000000,20,20,119,000035
Polk - 000040,1,1,1.0000000000,32,32,119,000040
Polk - 000045,1,1,1.0000000000,38,38,119,000045
Polk - 000050,1,1,1.0000000000,33,33,119,000050
Polk - 000055,1,1,1.0000000000,19,19,119,000055
Polk - 000060,1,1,1.0000000000,52,52,119,000060
Polk - 000065,1,1,1.0000000000,67,67,119,000065
Polk - 000070,1,1,1.0000000000,35,35,119,000070
Polk - 000075,1,1,1.0000000000,35,35,119,000075
Polk - 000080,1,1,1.0000000000,47,47,119,000080
Polk - 000085,1,1,1.0000000000,48,48,119,000085
Polk - 000090,1,1,1.0000000000,26,26,119,000090
Polk - 000105,1,1,1.0000000000,44,44,119,000105
Polk - 000110,1,1,1.0000000000,33,33,119,000110
Polk - 000120,1,1,1.0000000000,66,66,119,000120
Polk - 000130,1,1,1.0000000000,56,56,119,000130
Polk - 000140,1,1,1.0000000000,53,53,119,000140
Polk - 000150,1,1,1.0000000000,26,26,119,000150
Polk - 000160,1,1,1.0000000000,37,37,119,000160
Polk - 000165,1,1,1.0000000000,31,31,119,000165
Polk - 000170,1,1,1.0000000000,33,33,119,000170
Polk - 000175,1,1,1.0000000000,46,46,119,000175
Polk - 000180,1,1,1.0000000000,60,60,119,000180
Polk - 000185,1,1,1.0000000000,41,41,119,000185
Polk - 000190,1,1,1.0000000000,30,30,119,000190
Polk - 000195,1,1,1.0000000000,56,56,119,000195
Polk - 000200,1,1,1.0000000000,17,17,119,000200
Polk - 000205,1,1,1.0000000000,49,49,119,000205
Polk - 000210,1,1,1.0000000000,91,91,119,000210
Polk - 000220,1,1,1.0000000000,51,51,119,000220
Polk - 000225,1,1,1.0000000000,49,49,119,000225
Polk - 000230,1,1,1.0000000000,38,38,119,000230
Polk - 000235,1,1,1.0000000000,33,33,119,000235
Polk - 000240,1,1,1.0000000000,17,17,119,000240
Polk - 000245,1,1,1.0000000000,56,56,119,000245
Polk - 000250,1,1,1.0000000000,15,15,119,000250
Polk - 000255,1,1,1.0000000000,48,48,119,000255
Polk - 000260,1,1,1.0000000000,38,38,119,000260
Polk - 000265,1,1,1.0000000000,19,19,119,000265
Polk - 000270,1,1,1.0000000000,21,21,119,000270
Polk - 000275,1,1,1.0000000000,44,44,119,000275
Polk - 000280,1,1,1.0000000000,46,46,119,000280
Polk - 000285,1,1,1.0000000000,70,70,119,000285
Polk - 000290,1,1,1.0000000000,31,31,119,000290
Polk - 000295,1,1,1.0000000000,21,21,119,000295
Polk - 000300,1,1,1.0000000000,47,47,119,000300
Polk - 000305,1,1,1.0000000000,37,37,119,000305
Polk - 000310,1,1,1.0000000000,59,59,119,000310
Polk - 000315,1,1,1.0000000000,14,14,119,000315
Polk - 000320,1,1,1.0000000000,30,30,119,000320
Polk - 000325,1,1,1.0000000000,26,26,119,000325
Polk - 000330,1,1,1.0000000000,62,62,119,000330
Polk - 000335,1,1,1.0000000000,44,44,119,000335
Polk - 000340,1,1,1.0000000000,30,30,119,000340
Polk - 000345,1,1,1.0000000000,48,48,119,000345
Polk - 000350,1,1,1.0000000000,10,10,119,000350
Polk - 000355,1,1,1.0000000000,57,57,119,000355
Polk - 000360,1,1,1.0000000000,21,21,119,000360
Polk - 000365,1,1,1.0000000000,32,32,119,000365
Polk - 000370,1,1,1.0000000000,38,38,119,000370
Polk - 000375,1,1,1.0000000000,34,34,119,000375
Polk - 000380,1,1,1.0000000000,4,4,119,000380
Polk - 000385,1,1,1.0000000000,51,51,119,000385
Polk - 000390,1,1,1.0000000000,46,46,119,000390
Polk - 000395,1,1,1.0000000000,38,38,119,000395
Polk - 000400,1,1,1.0000000000,23,23,119,000400
Polk - 000405,1,1,1.0000000000,35,35,119,000405
Polk - 000410,1,1,1.0000000000,42,42,119,000410
Polk - 000415,1,1,1.0000000000,52,52,119,000415
Polk - 000420,1,1,1.0000000000,38,38,119,000420
Polk - 000430,1,1,1.0000000000,13,13,119,000430
Polk - 000435,1,1,1.0000000000,15,15,119,000435
Polk - 000440,1,1,1.0000000000,53,53,119,000440
Polk - 000445,1,1,1.0000000000,16,16,119,000445
Polk - 000450,1,1,1.0000000000,46,46,119,000450
Polk - 000455,1,1,1.0000000000,50,50,119,000455
Pope - 000005,12,12,1.0000000000,41,41,121,000005
Pope - 000010,12,12,1.0000000000,23,23,121,000010
Pope - 000015,12,12,1.0000000000,73,73,121,000015
Pope - 000020,12,12,1.0000000000,34,34,121,000020
Pope - 000022,12,12,1.0000000000,1,1,121,000022
Pope - 000025,12,12,1.0000000000,52,52,121,000025
Pope - 000030,12,12,1.0000000000,25,25,121,000030
Pope - 000035,12,12,1.0000000000,10,10,121,000035
Pope - 000040,12,12,1.0000000000,33,33,121,000040
Pope - 000045,12,12,1.0000000000,104,104,121,000045
Pope - 000050,12,12,1.0000000000,17,17,121,000050
Pope - 000055,12,12,1.0000000000,88,88,121,000055
Pope - 000060,12,12,1.0000000000,44,44,121,000060
Pope - 000065,12,12,1.0000000000,54,54,121,000065
Pope - 000070,12,12,1.0000000000,29,29,121,000070
Pope - 000075,12,12,1.0000000000,44,44,121,000075
Pope - 000080,12,12,1.0000000000,42,42,121,000080
Pope - 000085,12,12,1.0000000000,16,16,121,000085
Pope - 000090,12,12,1.0000000000,17,17,121,000090
Pope - 000095,12,12,1.0000000000,37,37,121,000095
Pope - 000100,12,12,1.0000000000,45,45,121,000100
Pope - 000105,12,12,1.0000000000,53,53,121,000105
Pope - 000110,12,12,1.0000000000,49,49,121,000110
Pope - 000115,12,12,1.0000000000,65,65,121,000115
Pope - 000120,12,12,1.0000000000,13,13,121,000120
Pope - 000125,12,12,1.0000000000,84,84,121,000125
Pope - 000130,12,12,1.0000000000,23,23,121,000130
Pope - 000135,12,12,1.0000000000,46,46,121,000135
Pope - 000140,12,12,1.0000000000,12,12,121,000140
Pope - 000145,12,12,1.0000000000,42,42,121,000145
Pope - 000150,12,12,1.0000000000,46,46,121,000150
Ramsey - 000010,40,40,1.0000000000,57,57,123,000010
Ramsey - 000020,40,40,1.0000000000,22,22,123,000020
Ramsey - 000030,40,40,1.0000000000,76,76,123,000030
Ramsey - 000050,40,40,1.0000000000,4,4,123,000050
Ramsey - 000060,66,66,1.0000000000,71,71,123,000060
Ramsey - 000070,66,66,1.0000000000,43,43,123,000070
Ramsey - 000080,36,36,1.0000000000,11,11,123,000080
Ramsey - 000090,66,66,1.0000000000,40,40,123,000090
Ramsey - 000100,44,44,1.0000000000,33,33,123,000100
Ramsey - 000110,44,44,1.0000000000,51,51,123,000110
Ramsey - 000120,44,44,1.0000000000,40,40,123,000120
Ramsey - 000130,44,44,1.0000000000,42,42,123,000130
Ramsey - 000140,44,44,1.0000000000,40,40,123,000140
Ramsey - 000150,44,44,1.0000000000,63,63,123,000150
Ramsey - 000160,44,44,1.0000000000,39,39,123,000160
Ramsey - 000170,44,44,1.0000000000,42,42,123,000170
Ramsey - 000180,44,44,1.0000000000,43,43,123,000180
Ramsey - 000190,44,44,1.0000000000,39,39,123,000190
Ramsey - 000200,44,44,1.0000000000,46,46,123,000200
Ramsey - 000210,44,44,1.0000000000,11,11,123,000210
Ramsey - 000220,44,44,0.9600000000,24,25,123,000220
Ramsey - 000220,47,47,0.0400000000,1,25,123,000220
Ramsey - 000230,44,44,0.1733333333,13,75,123,000230
Ramsey - 000230,47,47,0.8266666667,62,75,123,000230
Ramsey - 000240,47,47,1.0000000000,38,38,123,000240
Ramsey - 000250,47,47,1.0000000000,36,36,123,000250
Ramsey - 000290,39,39,0.0270270270,1,37,123,000290
Ramsey - 000290,40,40,0.9729729730,36,37,123,000290
Ramsey - 000300,40,40,1.0000000000,38,38,123,000300
Ramsey - 000310,40,40,1.0000000000,51,51,123,000310
Ramsey - 000320,40,40,1.0000000000,47,47,123,000320
Ramsey - 000330,39,39,1.0000000000,28,28,123,000330
Ramsey - 000335,39,39,1.0000000000,12,12,123,000335
Ramsey - 000340,39,39,1.0000000000,66,66,123,000340
Ramsey - 000345,39,39,1.0000000000,33,33,123,000345
Ramsey - 000350,39,39,0.5686274510,29,51,123,000350
Ramsey - 000350,40,40,0.4313725490,22,51,123,000350
Ramsey - 000355,39,39,0.4117647059,7,17,123,000355
Ramsey - 000355,40,40,0.5882352941,10,17,123,000355
Ramsey - 000360,40,40,1.0000000000,36,36,123,000360
Ramsey - 000365,40,40,1.0000000000,44,44,123,000365
Ramsey - 000370,36,36,1.0000000000,50,50,123,000370
Ramsey - 000380,36,36,1.0000000000,45,45,123,000380
Ramsey - 000390,44,44,1.0000000000,73,73,123,000390
