county,office,district,party,candidate,votes
Red Lake,U.S. Senate,,GP,,8
Red Lake,U.S. Senate,,IND,Jim Moore,57
Red Lake,U.S. Senate,,R,Norm Coleman,839
Red Lake,U.S. Senate,,WI,WRITE-IN,1
Redwood,Attorney General,,DFL,Mike Hatch,3240
Redwood,Attorney General,,IND,,322
Redwood,Attorney General,,R,Tom Kelly,3278
Redwood,Attorney General,,WI,WRITE-IN,5
Redwood,Governor,,CP,,24
Redwood,Governor,,DFL,Roger Moe,1891
Redwood,Governor,,GP,,77
Redwood,Governor,,I,,32
Redwood,Governor,,IND,Tim Penny,1275
Redwood,Governor,,R,Tim Pawlenty,3671
Redwood,Governor,,SWP,,12
Redwood,Governor,,WI,WRITE-IN,3
Redwood,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2448
Redwood,Secretary of State,,GP,,98
Redwood,Secretary of State,,IND,,364
Redwood,Secretary of State,,R,Mary Kiffmeyer,3965
Redwood,Secretary of State,,WI,WRITE-IN,2
Redwood,State Auditor,,DFL,Carol Johnson,2515
Redwood,State Auditor,,GP,,140
Redwood,State Auditor,,IND,,624
Redwood,State Auditor,,R,Patricia Anderson Awada,3424
Redwood,State Auditor,,WI,WRITE-IN,8
Redwood,U.S. Senate,,CP,,12
Redwood,U.S. Senate,,DFL,Walter Mondale,2798
Redwood,U.S. Senate,,GP,,24
Redwood,U.S. Senate,,IND,Jim Moore,238
Redwood,U.S. Senate,,R,Norm Coleman,3948
Redwood,U.S. Senate,,WI,WRITE-IN,10
Renville,Attorney General,,DFL,Mike Hatch,4287
Renville,Attorney General,,IND,,328
Renville,Attorney General,,R,Tom Kelly,2665
Renville,Attorney General,,WI,WRITE-IN,0
Renville,Governor,,CP,,10
Renville,Governor,,DFL,Roger Moe,2589
Renville,Governor,,GP,,96
Renville,Governor,,I,,31
Renville,Governor,,IND,Tim Penny,1341
Renville,Governor,,R,Tim Pawlenty,3252
Renville,Governor,,SWP,,11
Renville,Governor,,WI,WRITE-IN,5
Renville,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3320
Renville,Secretary of State,,GP,,117
Renville,Secretary of State,,IND,,438
Renville,Secretary of State,,R,Mary Kiffmeyer,3392
Renville,Secretary of State,,WI,WRITE-IN,2
Renville,State Auditor,,DFL,Carol Johnson,3370
Renville,State Auditor,,GP,,213
Renville,State Auditor,,IND,,648
Renville,State Auditor,,R,Patricia Anderson Awada,2927
Renville,State Auditor,,WI,WRITE-IN,3
Renville,U.S. Senate,,CP,,5
Renville,U.S. Senate,,DFL,Walter Mondale,3532
Renville,U.S. Senate,,GP,,33
Renville,U.S. Senate,,IND,Jim Moore,253
Renville,U.S. Senate,,R,Norm Coleman,3533
Renville,U.S. Senate,,WI,WRITE-IN,5
Rice,Attorney General,,DFL,Mike Hatch,14333
Rice,Attorney General,,IND,,1027
Rice,Attorney General,,R,Tom Kelly,8498
Rice,Attorney General,,WI,WRITE-IN,41
Rice,Governor,,CP,,19
Rice,Governor,,DFL,Roger Moe,8380
Rice,Governor,,GP,,911
Rice,Governor,,I,,77
Rice,Governor,,IND,Tim Penny,6038
Rice,Governor,,R,Tim Pawlenty,9334
Rice,Governor,,SWP,,37
Rice,Governor,,WI,WRITE-IN,13
Rice,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",11717
Rice,Secretary of State,,GP,,1007
Rice,Secretary of State,,IND,,1140
Rice,Secretary of State,,R,Mary Kiffmeyer,9978
Rice,Secretary of State,,WI,WRITE-IN,17
Rice,State Auditor,,DFL,Carol Johnson,10916
Rice,State Auditor,,GP,,1341
Rice,State Auditor,,IND,,1822
Rice,State Auditor,,R,Patricia Anderson Awada,9071
Rice,State Auditor,,WI,WRITE-IN,26
Rice,U.S. Senate,,CP,,23
Rice,U.S. Senate,,DFL,Walter Mondale,12892
Rice,U.S. Senate,,GP,,144
Rice,U.S. Senate,,IND,Jim Moore,482
Rice,U.S. Senate,,R,Norm Coleman,11012
Rice,U.S. Senate,,WI,WRITE-IN,37
Rock,Attorney General,,DFL,Mike Hatch,2028
Rock,Attorney General,,IND,,175
Rock,Attorney General,,R,Tom Kelly,2217
Rock,Attorney General,,WI,WRITE-IN,4
Rock,Governor,,CP,,16
Rock,Governor,,DFL,Roger Moe,1727
Rock,Governor,,GP,,34
Rock,Governor,,I,,38
Rock,Governor,,IND,Tim Penny,452
Rock,Governor,,R,Tim Pawlenty,2195
Rock,Governor,,SWP,,12
Rock,Governor,,WI,WRITE-IN,4
Rock,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2032
Rock,Secretary of State,,GP,,39
Rock,Secretary of State,,IND,,193
Rock,Secretary of State,,R,Mary Kiffmeyer,2173
Rock,Secretary of State,,WI,WRITE-IN,0
Rock,State Auditor,,DFL,Carol Johnson,1898
Rock,State Auditor,,GP,,89
Rock,State Auditor,,IND,,274
Rock,State Auditor,,R,Patricia Anderson Awada,2116
Rock,State Auditor,,WI,WRITE-IN,7
Rock,U.S. Senate,,CP,,10
Rock,U.S. Senate,,DFL,Walter Mondale,2019
Rock,U.S. Senate,,GP,,7
Rock,U.S. Senate,,IND,Jim Moore,126
Rock,U.S. Senate,,R,Norm Coleman,2373
Rock,U.S. Senate,,WI,WRITE-IN,3
Roseau,Attorney General,,DFL,Mike Hatch,2896
Roseau,Attorney General,,IND,,236
Roseau,Attorney General,,R,Tom Kelly,3059
Roseau,Attorney General,,WI,WRITE-IN,2
Roseau,Governor,,CP,,10
Roseau,Governor,,DFL,Roger Moe,2701
Roseau,Governor,,GP,,69
Roseau,Governor,,I,,49
Roseau,Governor,,IND,Tim Penny,352
Roseau,Governor,,R,Tim Pawlenty,3158
Roseau,Governor,,SWP,,12
Roseau,Governor,,WI,WRITE-IN,2
Roseau,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2562
Roseau,Secretary of State,,GP,,55
Roseau,Secretary of State,,IND,,214
Roseau,Secretary of State,,R,Mary Kiffmeyer,3467
Roseau,Secretary of State,,WI,WRITE-IN,0
Roseau,State Auditor,,DFL,Carol Johnson,2622
Roseau,State Auditor,,GP,,82
Roseau,State Auditor,,IND,,359
Roseau,State Auditor,,R,Patricia Anderson Awada,3123
Roseau,State Auditor,,WI,WRITE-IN,0
Roseau,U.S. Senate,,CP,,7
Roseau,U.S. Senate,,DFL,Walter Mondale,2630
Roseau,U.S. Senate,,GP,,21
Roseau,U.S. Senate,,IND,Jim Moore,150
Roseau,U.S. Senate,,R,Norm Coleman,3589
Roseau,U.S. Senate,,WI,WRITE-IN,6
Scott,Attorney General,,DFL,Mike Hatch,19790
Scott,Attorney General,,IND,,1740
Scott,Attorney General,,R,Tom Kelly,21916
Scott,Attorney General,,WI,WRITE-IN,14
Scott,Governor,,CP,,38
Scott,Governor,,DFL,Roger Moe,10898
Scott,Governor,,GP,,637
Scott,Governor,,I,,154
Scott,Governor,,IND,Tim Penny,6884
Scott,Governor,,R,Tim Pawlenty,26074
Scott,Governor,,SWP,,50
Scott,Governor,,WI,WRITE-IN,18
Scott,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",15213
Scott,Secretary of State,,GP,,835
Scott,Secretary of State,,IND,,2023
Scott,Secretary of State,,R,Mary Kiffmeyer,25189
Scott,Secretary of State,,WI,WRITE-IN,15
Scott,State Auditor,,DFL,Carol Johnson,14267
Scott,State Auditor,,GP,,1081
Scott,State Auditor,,IND,,3100
Scott,State Auditor,,R,Patricia Anderson Awada,23919
Scott,State Auditor,,WI,WRITE-IN,16
Scott,U.S. Senate,,CP,,28
Scott,U.S. Senate,,DFL,Walter Mondale,15308
Scott,U.S. Senate,,GP,,163
Scott,U.S. Senate,,IND,Jim Moore,820
Scott,U.S. Senate,,R,Norm Coleman,28102
Scott,U.S. Senate,,WI,WRITE-IN,2
Sherburne,Attorney General,,DFL,Mike Hatch,13313
Sherburne,Attorney General,,IND,,1189
Sherburne,Attorney General,,R,Tom Kelly,14232
Sherburne,Attorney General,,WI,WRITE-IN,15
Sherburne,Governor,,CP,,21
Sherburne,Governor,,DFL,Roger Moe,7975
Sherburne,Governor,,GP,,464
Sherburne,Governor,,I,,127
Sherburne,Governor,,IND,Tim Penny,3758
Sherburne,Governor,,R,Tim Pawlenty,17293
Sherburne,Governor,,SWP,,40
Sherburne,Governor,,WI,WRITE-IN,27
Sherburne,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",9306
Sherburne,Secretary of State,,GP,,397
Sherburne,Secretary of State,,IND,,1145
Sherburne,Secretary of State,,R,Mary Kiffmeyer,18262
Sherburne,Secretary of State,,WI,WRITE-IN,11
Sherburne,State Auditor,,DFL,Carol Johnson,9992
Sherburne,State Auditor,,GP,,647
Sherburne,State Auditor,,IND,,2116
Sherburne,State Auditor,,R,Patricia Anderson Awada,15386
Sherburne,State Auditor,,WI,WRITE-IN,20
Sherburne,U.S. Senate,,CP,,15
Sherburne,U.S. Senate,,DFL,Walter Mondale,10330
Sherburne,U.S. Senate,,GP,,123
Sherburne,U.S. Senate,,IND,Jim Moore,657
Sherburne,U.S. Senate,,R,Norm Coleman,18478
Sherburne,U.S. Senate,,WI,WRITE-IN,28
Sibley,Attorney General,,DFL,Mike Hatch,3489
Sibley,Attorney General,,IND,,366
Sibley,Attorney General,,R,Tom Kelly,3016
Sibley,Attorney General,,WI,WRITE-IN,0
Sibley,Governor,,CP,,7
Sibley,Governor,,DFL,Roger Moe,1684
Sibley,Governor,,GP,,91
Sibley,Governor,,I,,26
Sibley,Governor,,IND,Tim Penny,1656
Sibley,Governor,,R,Tim Pawlenty,3592
Sibley,Governor,,SWP,,10
Sibley,Governor,,WI,WRITE-IN,1
Sibley,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2724
Sibley,Secretary of State,,GP,,117
Sibley,Secretary of State,,IND,,451
Sibley,Secretary of State,,R,Mary Kiffmeyer,3602
Sibley,Secretary of State,,WI,WRITE-IN,0
Sibley,State Auditor,,DFL,Carol Johnson,2697
Sibley,State Auditor,,GP,,150
Sibley,State Auditor,,IND,,695
Sibley,State Auditor,,R,Patricia Anderson Awada,3166
Sibley,State Auditor,,WI,WRITE-IN,2
Sibley,U.S. Senate,,CP,,3
Sibley,U.S. Senate,,DFL,Walter Mondale,2819
Sibley,U.S. Senate,,GP,,37
Sibley,U.S. Senate,,IND,Jim Moore,310
Sibley,U.S. Senate,,R,Norm Coleman,3900
Sibley,U.S. Senate,,WI,WRITE-IN,5
St. Louis,Attorney General,,DFL,Mike Hatch,67069
St. Louis,Attorney General,,IND,,3480
St. Louis,Attorney General,,R,Tom Kelly,21329
St. Louis,Attorney General,,WI,WRITE-IN,303
St. Louis,Governor,,CP,,97
St. Louis,Governor,,DFL,Roger Moe,56568
St. Louis,Governor,,GP,,2301
St. Louis,Governor,,I,,255
St. Louis,Governor,,IND,Tim Penny,10019
St. Louis,Governor,,R,Tim Pawlenty,25059
St. Louis,Governor,,SWP,,139
St. Louis,Governor,,WI,WRITE-IN,62
St. Louis,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",58034
St. Louis,Secretary of State,,GP,,3106
St. Louis,Secretary of State,,IND,,4013
St. Louis,Secretary of State,,R,Mary Kiffmeyer,26767
St. Louis,Secretary of State,,WI,WRITE-IN,64
St. Louis,State Auditor,,DFL,Carol Johnson,53938
St. Louis,State Auditor,,GP,,4072
St. Louis,State Auditor,,IND,,6949
St. Louis,State Auditor,,R,Patricia Anderson Awada,25553
St. Louis,State Auditor,,WI,WRITE-IN,114
St. Louis,U.S. Senate,,CP,,124
St. Louis,U.S. Senate,,DFL,Walter Mondale,62090
St. Louis,U.S. Senate,,GP,,423
St. Louis,U.S. Senate,,IND,Jim Moore,1702
St. Louis,U.S. Senate,,R,Norm Coleman,29998
St. Louis,U.S. Senate,,WI,WRITE-IN,73
Stearns,Attorney General,,DFL,Mike Hatch,28915
Stearns,Attorney General,,IND,,2589
Stearns,Attorney General,,R,Tom Kelly,23539
Stearns,Attorney General,,WI,WRITE-IN,37
Stearns,Governor,,CP,,71
Stearns,Governor,,DFL,Roger Moe,17362
Stearns,Governor,,GP,,1627
Stearns,Governor,,I,,230
Stearns,Governor,,IND,Tim Penny,8648
Stearns,Governor,,R,Tim Pawlenty,28849
Stearns,Governor,,SWP,,107
Stearns,Governor,,WI,WRITE-IN,39
Stearns,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",21059
Stearns,Secretary of State,,GP,,1373
Stearns,Secretary of State,,IND,,2225
Stearns,Secretary of State,,R,Mary Kiffmeyer,30979
Stearns,Secretary of State,,WI,WRITE-IN,34
Stearns,State Auditor,,DFL,Carol Johnson,21427
Stearns,State Auditor,,GP,,2067
Stearns,State Auditor,,IND,,4484
Stearns,State Auditor,,R,Patricia Anderson Awada,25813
Stearns,State Auditor,,WI,WRITE-IN,47
Stearns,U.S. Senate,,CP,,56
Stearns,U.S. Senate,,DFL,Walter Mondale,23520
Stearns,U.S. Senate,,GP,,330
Stearns,U.S. Senate,,IND,Jim Moore,1467
Stearns,U.S. Senate,,R,Norm Coleman,31945
Stearns,U.S. Senate,,WI,WRITE-IN,179
Steele,Attorney General,,DFL,Mike Hatch,7609
Steele,Attorney General,,IND,,851
Steele,Attorney General,,R,Tom Kelly,6770
Steele,Attorney General,,WI,WRITE-IN,9
Steele,Governor,,CP,,16
Steele,Governor,,DFL,Roger Moe,2615
Steele,Governor,,GP,,169
Steele,Governor,,I,,43
Steele,Governor,,IND,Tim Penny,6354
Steele,Governor,,R,Tim Pawlenty,6425
Steele,Governor,,SWP,,19
Steele,Governor,,WI,WRITE-IN,7
Steele,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",6406
Steele,Secretary of State,,GP,,292
Steele,Secretary of State,,IND,,1023
Steele,Secretary of State,,R,Mary Kiffmeyer,7490
Steele,Secretary of State,,WI,WRITE-IN,9
Steele,State Auditor,,DFL,Carol Johnson,5871
Steele,State Auditor,,GP,,434
Steele,State Auditor,,IND,,1558
Steele,State Auditor,,R,Patricia Anderson Awada,7025
Steele,State Auditor,,WI,WRITE-IN,15
Steele,U.S. Senate,,CP,,13
Steele,U.S. Senate,,DFL,Walter Mondale,6552
Steele,U.S. Senate,,GP,,73
Steele,U.S. Senate,,IND,Jim Moore,448
Steele,U.S. Senate,,R,Norm Coleman,8165
Steele,U.S. Senate,,WI,WRITE-IN,7
Stevens,Attorney General,,DFL,Mike Hatch,2712
Stevens,Attorney General,,IND,,184
Stevens,Attorney General,,R,Tom Kelly,2161
Stevens,Attorney General,,WI,WRITE-IN,17
Stevens,Governor,,CP,,7
Stevens,Governor,,DFL,Roger Moe,1923
Stevens,Governor,,GP,,239
Stevens,Governor,,I,,20
Stevens,Governor,,IND,Tim Penny,703
Stevens,Governor,,R,Tim Pawlenty,2454
Stevens,Governor,,SWP,,12
Stevens,Governor,,WI,WRITE-IN,5
Stevens,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2277
Stevens,Secretary of State,,GP,,194
Stevens,Secretary of State,,IND,,221
Stevens,Secretary of State,,R,Mary Kiffmeyer,2545
Stevens,Secretary of State,,WI,WRITE-IN,3
Stevens,State Auditor,,DFL,Carol Johnson,2309
Stevens,State Auditor,,GP,,240
Stevens,State Auditor,,IND,,299
Stevens,State Auditor,,R,Patricia Anderson Awada,2276
Stevens,State Auditor,,WI,WRITE-IN,8
Stevens,U.S. Senate,,CP,,10
Stevens,U.S. Senate,,DFL,Walter Mondale,2566
Stevens,U.S. Senate,,GP,,37
Stevens,U.S. Senate,,IND,Jim Moore,92
Stevens,U.S. Senate,,R,Norm Coleman,2625
Stevens,U.S. Senate,,WI,WRITE-IN,2
Swift,Attorney General,,DFL,Mike Hatch,3193
Swift,Attorney General,,IND,,215
Swift,Attorney General,,R,Tom Kelly,1584
Swift,Attorney General,,WI,WRITE-IN,4
Swift,Governor,,CP,,8
Swift,Governor,,DFL,Roger Moe,2403
Swift,Governor,,GP,,65
Swift,Governor,,I,,15
Swift,Governor,,IND,Tim Penny,667
Swift,Governor,,R,Tim Pawlenty,1883
Swift,Governor,,SWP,,5
Swift,Governor,,WI,WRITE-IN,4
Swift,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2759
Swift,Secretary of State,,GP,,53
Swift,Secretary of State,,IND,,231
Swift,Secretary of State,,R,Mary Kiffmeyer,1960
Swift,Secretary of State,,WI,WRITE-IN,2
Swift,State Auditor,,DFL,Carol Johnson,2812
Swift,State Auditor,,GP,,104
Swift,State Auditor,,IND,,363
Swift,State Auditor,,R,Patricia Anderson Awada,1678
Swift,State Auditor,,WI,WRITE-IN,2
Swift,U.S. Senate,,CP,,3
Swift,U.S. Senate,,DFL,Walter Mondale,2907
Swift,U.S. Senate,,GP,,12
Swift,U.S. Senate,,IND,Jim Moore,143
Swift,U.S. Senate,,R,Norm Coleman,1999
Swift,U.S. Senate,,WI,WRITE-IN,0
Todd,Attorney General,,DFL,Mike Hatch,5444
Todd,Attorney General,,IND,,585
Todd,Attorney General,,R,Tom Kelly,4132
Todd,Attorney General,,WI,WRITE-IN,0
Todd,Governor,,CP,,28
Todd,Governor,,DFL,Roger Moe,3218
Todd,Governor,,GP,,165
Todd,Governor,,I,,60
Todd,Governor,,IND,Tim Penny,1474
Todd,Governor,,R,Tim Pawlenty,5363
Todd,Governor,,SWP,,25
Todd,Governor,,WI,WRITE-IN,0
Todd,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4351
Todd,Secretary of State,,GP,,183
Todd,Secretary of State,,IND,,586
Todd,Secretary of State,,R,Mary Kiffmeyer,5065
Todd,Secretary of State,,WI,WRITE-IN,0
Todd,State Auditor,,DFL,Carol Johnson,4349
Todd,State Auditor,,GP,,279
Todd,State Auditor,,IND,,932
Todd,State Auditor,,R,Patricia Anderson Awada,4439
Todd,State Auditor,,WI,WRITE-IN,0
Todd,U.S. Senate,,CP,,24
Todd,U.S. Senate,,DFL,Walter Mondale,4460
Todd,U.S. Senate,,GP,,43
Todd,U.S. Senate,,IND,Jim Moore,365
Todd,U.S. Senate,,R,Norm Coleman,5644
Todd,U.S. Senate,,WI,WRITE-IN,5
Traverse,Attorney General,,DFL,Mike Hatch,1092
Traverse,Attorney General,,IND,,67
Traverse,Attorney General,,R,Tom Kelly,714
Traverse,Attorney General,,WI,WRITE-IN,0
Traverse,Governor,,CP,,0
Traverse,Governor,,DFL,Roger Moe,826
Traverse,Governor,,GP,,23
Traverse,Governor,,I,,10
Traverse,Governor,,IND,Tim Penny,253
Traverse,Governor,,R,Tim Pawlenty,788
Traverse,Governor,,SWP,,5
Traverse,Governor,,WI,WRITE-IN,0
Traverse,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",942
Traverse,Secretary of State,,GP,,12
Traverse,Secretary of State,,IND,,56
Traverse,Secretary of State,,R,Mary Kiffmeyer,862
Traverse,Secretary of State,,WI,WRITE-IN,0
Traverse,State Auditor,,DFL,Carol Johnson,975
Traverse,State Auditor,,GP,,22
Traverse,State Auditor,,IND,,121
Traverse,State Auditor,,R,Patricia Anderson Awada,711
Traverse,State Auditor,,WI,WRITE-IN,0
Traverse,U.S. Senate,,CP,,2
Traverse,U.S. Senate,,DFL,Walter Mondale,1016
Traverse,U.S. Senate,,GP,,6
Traverse,U.S. Senate,,IND,Jim Moore,60
Traverse,U.S. Senate,,R,Norm Coleman,853
Traverse,U.S. Senate,,WI,WRITE-IN,1
Wabasha,Attorney General,,DFL,Mike Hatch,4940
Wabasha,Attorney General,,IND,,593
Wabasha,Attorney General,,R,Tom Kelly,4192
Wabasha,Attorney General,,WI,WRITE-IN,7
Wabasha,Governor,,CP,,8
Wabasha,Governor,,DFL,Roger Moe,2133
Wabasha,Governor,,GP,,127
Wabasha,Governor,,I,,24
Wabasha,Governor,,IND,Tim Penny,3735
Wabasha,Governor,,R,Tim Pawlenty,3998
Wabasha,Governor,,SWP,,10
Wabasha,Governor,,WI,WRITE-IN,8
Wabasha,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",4265
Wabasha,Secretary of State,,GP,,223
Wabasha,Secretary of State,,IND,,612
Wabasha,Secretary of State,,R,Mary Kiffmeyer,4672
Wabasha,Secretary of State,,WI,WRITE-IN,3
Wabasha,State Auditor,,DFL,Carol Johnson,3993
Wabasha,State Auditor,,GP,,327
Wabasha,State Auditor,,IND,,1005
Wabasha,State Auditor,,R,Patricia Anderson Awada,4222
Wabasha,State Auditor,,WI,WRITE-IN,15
Wabasha,U.S. Senate,,CP,,7
Wabasha,U.S. Senate,,DFL,Walter Mondale,4549
Wabasha,U.S. Senate,,GP,,45
Wabasha,U.S. Senate,,IND,Jim Moore,301
Wabasha,U.S. Senate,,R,Norm Coleman,4905
Wabasha,U.S. Senate,,WI,WRITE-IN,6
Wadena,Attorney General,,DFL,Mike Hatch,2805
Wadena,Attorney General,,IND,,237
Wadena,Attorney General,,R,Tom Kelly,2785
Wadena,Attorney General,,WI,WRITE-IN,2
Wadena,Governor,,CP,,7
Wadena,Governor,,DFL,Roger Moe,1979
Wadena,Governor,,GP,,100
Wadena,Governor,,I,,39
Wadena,Governor,,IND,Tim Penny,669
Wadena,Governor,,R,Tim Pawlenty,3213
Wadena,Governor,,SWP,,5
Wadena,Governor,,WI,WRITE-IN,3
Wadena,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2305
Wadena,Secretary of State,,GP,,80
Wadena,Secretary of State,,IND,,288
Wadena,Secretary of State,,R,Mary Kiffmeyer,3210
Wadena,Secretary of State,,WI,WRITE-IN,2
Wadena,State Auditor,,DFL,Carol Johnson,2302
Wadena,State Auditor,,GP,,128
Wadena,State Auditor,,IND,,404
Wadena,State Auditor,,R,Patricia Anderson Awada,2922
Wadena,State Auditor,,WI,WRITE-IN,1
Wadena,U.S. Senate,,CP,,12
Wadena,U.S. Senate,,DFL,Walter Mondale,2462
Wadena,U.S. Senate,,GP,,24
Wadena,U.S. Senate,,IND,Jim Moore,169
Wadena,U.S. Senate,,R,Norm Coleman,3377
Wadena,U.S. Senate,,WI,WRITE-IN,2
Waseca,Attorney General,,DFL,Mike Hatch,4207
Waseca,Attorney General,,IND,,606
Waseca,Attorney General,,R,Tom Kelly,3556
Waseca,Attorney General,,WI,WRITE-IN,4
Waseca,Governor,,CP,,4
Waseca,Governor,,DFL,Roger Moe,887
Waseca,Governor,,GP,,76
Waseca,Governor,,I,,17
Waseca,Governor,,IND,Tim Penny,5022
Waseca,Governor,,R,Tim Pawlenty,2565
Waseca,Governor,,SWP,,9
Waseca,Governor,,WI,WRITE-IN,3
Waseca,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",3446
Waseca,Secretary of State,,GP,,205
Waseca,Secretary of State,,IND,,680
Waseca,Secretary of State,,R,Mary Kiffmeyer,4064
Waseca,Secretary of State,,WI,WRITE-IN,1
Waseca,State Auditor,,DFL,Carol Johnson,3164
Waseca,State Auditor,,GP,,257
Waseca,State Auditor,,IND,,1017
Waseca,State Auditor,,R,Patricia Anderson Awada,3799
Waseca,State Auditor,,WI,WRITE-IN,3
Waseca,U.S. Senate,,CP,,13
Waseca,U.S. Senate,,DFL,Walter Mondale,3687
Waseca,U.S. Senate,,GP,,43
Waseca,U.S. Senate,,IND,Jim Moore,396
Waseca,U.S. Senate,,R,Norm Coleman,4369
Waseca,U.S. Senate,,WI,WRITE-IN,9
Washington,Attorney General,,DFL,Mike Hatch,51414
Washington,Attorney General,,IND,,3796
Washington,Attorney General,,R,Tom Kelly,46380
Washington,Attorney General,,WI,WRITE-IN,63
Washington,Governor,,CP,,96
Washington,Governor,,DFL,Roger Moe,33968
Washington,Governor,,GP,,1804
Washington,Governor,,I,,389
Washington,Governor,,IND,Tim Penny,12808
Washington,Governor,,R,Tim Pawlenty,54792
Washington,Governor,,SWP,,89
Washington,Governor,,WI,WRITE-IN,57
Washington,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",40991
Washington,Secretary of State,,GP,,2222
Washington,Secretary of State,,IND,,4332
Washington,Secretary of State,,R,Mary Kiffmeyer,52950
Washington,Secretary of State,,WI,WRITE-IN,53
Washington,State Auditor,,DFL,Carol Johnson,37841
Washington,State Auditor,,GP,,2829
Washington,State Auditor,,IND,,6338
Washington,State Auditor,,R,Patricia Anderson Awada,52076
Washington,State Auditor,,WI,WRITE-IN,69
Washington,U.S. Senate,,CP,,67
Washington,U.S. Senate,,DFL,Walter Mondale,42249
Washington,U.S. Senate,,GP,,370
Washington,U.S. Senate,,IND,Jim Moore,1399
Washington,U.S. Senate,,R,Norm Coleman,59269
Washington,U.S. Senate,,WI,WRITE-IN,65
Watonwan,Attorney General,,DFL,Mike Hatch,2695
Watonwan,Attorney General,,IND,,243
Watonwan,Attorney General,,R,Tom Kelly,1901
Watonwan,Attorney General,,WI,WRITE-IN,7
Watonwan,Governor,,CP,,7
Watonwan,Governor,,DFL,Roger Moe,1436
Watonwan,Governor,,GP,,69
Watonwan,Governor,,I,,16
Watonwan,Governor,,IND,Tim Penny,1414
Watonwan,Governor,,R,Tim Pawlenty,1985
Watonwan,Governor,,SWP,,10
Watonwan,Governor,,WI,WRITE-IN,4
Watonwan,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",2272
Watonwan,Secretary of State,,GP,,73
Watonwan,Secretary of State,,IND,,299
Watonwan,Secretary of State,,R,Mary Kiffmeyer,2189
Watonwan,Secretary of State,,WI,WRITE-IN,1
Watonwan,State Auditor,,DFL,Carol Johnson,2629
Watonwan,State Auditor,,GP,,83
Watonwan,State Auditor,,IND,,344
Watonwan,State Auditor,,R,Patricia Anderson Awada,1766
Watonwan,State Auditor,,WI,WRITE-IN,4
Watonwan,U.S. Senate,,CP,,12
Watonwan,U.S. Senate,,DFL,Walter Mondale,2346
Watonwan,U.S. Senate,,GP,,14
Watonwan,U.S. Senate,,IND,Jim Moore,196
Watonwan,U.S. Senate,,R,Norm Coleman,2362
Watonwan,U.S. Senate,,WI,WRITE-IN,4
Wilkin,Attorney General,,DFL,Mike Hatch,1309
Wilkin,Attorney General,,IND,,112
Wilkin,Attorney General,,R,Tom Kelly,1339
Wilkin,Attorney General,,WI,WRITE-IN,2
Wilkin,Governor,,CP,,7
Wilkin,Governor,,DFL,Roger Moe,1079
Wilkin,Governor,,GP,,36
Wilkin,Governor,,I,,8
Wilkin,Governor,,IND,Tim Penny,258
Wilkin,Governor,,R,Tim Pawlenty,1452
Wilkin,Governor,,SWP,,7
Wilkin,Governor,,WI,WRITE-IN,2
Wilkin,Secretary of State,,DFL,"Hubert H. ""Buck"" Humphrey",1244
Wilkin,Secretary of State,,GP,,27
Wilkin,Secretary of State,,IND,,116
Wilkin,Secretary of State,,R,Mary Kiffmeyer,1380
Wilkin,Secretary of State,,WI,WRITE-IN,4
Wilkin,State Auditor,,DFL,Carol Johnson,1130
Wilkin,State Auditor,,GP,,49
Wilkin,State Auditor,,IND,,161
Wilkin,State Auditor,,R,Patricia Anderson Awada,1398
Wilkin,State Auditor,,WI,WRITE-IN,4
Wilkin,U.S. Senate,,CP,,3
Wilkin,U.S. Senate,,DFL,Walter Mondale,1219
Wilkin,U.S. Senate,,GP,,7
Wilkin,U.S. Senate,,IND,Jim Moore,80
Wilkin,U.S. Senate,,R,Norm Coleman,1555
Wilkin,U.S. Senate,,WI,WRITE-IN,3
Winona,Attorney General,,DFL,Mike Hatch,9621
Winona,Attorney General,,IND,,1075
Winona,Attorney General,,R,Tom Kelly,8352
Winona,Attorney General,,WI,WRITE-IN,15
Winona,Governor,,CP,,18
Winona,Governor,,DFL,Roger Moe,5413
Winona,Governor,,GP,,630
Winona,Governor,,I,,80
Winona,Governor,,IND,Tim Penny,6103
Winona,Governor,,R,Tim Pawlenty,7385
