precinct_id,county,precinct_code,precinct_name,total_population,white_pop,black_pop,native_pop,asian_pop,pacific_pop,multiracial_pop,hispanic_pop,vap_18plus,white_vap,black_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,hispanic_vap,white_vap_pct,black_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct,hispanic_vap_pct
MARTIN - 000145,Martin,000145,Northrop,223,208,0,0,1,0,8,10,190,180,0,0,1,0,4,7,94.74,0.00,0.00,0.53,0.00,2.11,3.68
MARTIN - 000155,Martin,000155,Pleasant Prairie Twp,228,217,3,1,0,0,5,1,167,162,0,1,0,0,4,1,97.01,0.00,0.60,0.00,0.00,2.40,0.60
MARTIN - 000160,Martin,000160,Rolling Green Twp,250,230,1,1,4,0,12,2,191,177,1,1,4,0,6,1,92.67,0.52,0.52,2.09,0.00,3.14,0.52
MARTIN - 000165,Martin,000165,Rutland Twp,366,344,1,0,0,0,16,4,292,277,1,0,0,0,10,4,94.86,0.34,0.00,0.00,0.00,3.42,1.37
MARTIN - 000170,Martin,000170,Sherburn,1058,1007,2,1,0,0,30,39,823,791,2,1,0,0,19,19,96.11,0.24,0.12,0.00,0.00,2.31,2.31
MARTIN - 000175,Martin,000175,Silver Lake Twp,457,447,0,2,0,0,8,5,354,347,0,2,0,0,5,5,98.02,0.00,0.56,0.00,0.00,1.41,1.41
MARTIN - 000180,Martin,000180,Tenhassen Twp,233,225,0,2,0,0,5,6,184,181,0,0,0,0,2,1,98.37,0.00,0.00,0.00,0.00,1.09,0.54
MARTIN - 000185,Martin,000185,Trimont,705,671,1,1,3,0,23,14,543,526,1,1,3,0,9,5,96.87,0.18,0.18,0.55,0.00,1.66,0.92
MARTIN - 000195,Martin,000195,Truman,1092,1022,4,6,1,2,48,33,866,824,4,6,1,1,21,23,95.15,0.46,0.69,0.12,0.12,2.42,2.66
MARTIN - 000200,Martin,000200,Waverly Twp,201,195,0,1,0,0,1,5,150,149,0,1,0,0,0,1,99.33,0.00,0.67,0.00,0.00,0.00,0.67
MARTIN - 000205,Martin,000205,Welcome,710,680,4,1,1,0,17,24,555,532,2,1,1,0,12,17,95.86,0.36,0.18,0.18,0.00,2.16,3.06
MARTIN - 000210,Martin,000210,Westford Twp,255,243,0,0,1,0,4,13,209,204,0,0,1,0,2,5,97.61,0.00,0.00,0.48,0.00,0.96,2.39
MARTIN - 000150,Martin,000150,Ormsby,47,47,0,0,0,0,0,0,36,36,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000005,Wilkin,000005,Akron Twp,136,127,0,5,0,0,3,4,95,89,0,4,0,0,1,2,93.68,0.00,4.21,0.00,0.00,1.05,2.11
WILKIN - 000010,Wilkin,000010,Andrea Twp,57,57,0,0,0,0,0,0,43,43,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000155,Wilkin,000155,Wolverton Twp,96,95,0,0,0,0,1,0,80,80,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000150,Wilkin,000150,Wolverton,128,119,1,0,0,0,7,7,85,80,0,0,0,0,4,2,94.12,0.00,0.00,0.00,0.00,4.71,2.35
WILKIN - 000145,Wilkin,000145,Tanberg Twp,71,67,0,3,0,0,1,0,60,59,0,0,0,0,1,0,98.33,0.00,0.00,0.00,0.00,1.67,0.00
WILKIN - 000015,Wilkin,000015,Atherton Twp,155,145,0,4,0,0,6,2,121,117,0,2,0,0,2,1,96.69,0.00,1.65,0.00,0.00,1.65,0.83
WILKIN - 000020,Wilkin,000020,Bradford Twp,78,75,0,0,0,0,3,1,61,59,0,0,0,0,2,0,96.72,0.00,0.00,0.00,0.00,3.28,0.00
WILKIN - 000025,Wilkin,000025,Brandrup Twp,144,142,1,0,0,0,0,3,104,103,0,0,0,0,0,2,99.04,0.00,0.00,0.00,0.00,0.00,1.92
WILKIN - 000060,Wilkin,000060,Campbell Twp,68,66,1,0,0,0,1,0,46,45,0,0,0,0,1,0,97.83,0.00,0.00,0.00,0.00,2.17,0.00
WILKIN - 000055,Wilkin,000055,Campbell,164,136,1,3,0,0,4,21,116,104,0,1,0,0,2,10,89.66,0.00,0.86,0.00,0.00,1.72,8.62
WILKIN - 000030,Wilkin,000030,Breckenridge P-1,1316,1192,13,24,8,0,78,43,1013,938,9,14,6,0,45,27,92.60,0.89,1.38,0.59,0.00,4.44,2.67
WILKIN - 000035,Wilkin,000035,Breckenridge P-2,1292,1154,14,33,0,2,78,67,995,919,12,19,0,1,34,43,92.36,1.21,1.91,0.00,0.10,3.42,4.32
WILKIN - 000040,Wilkin,000040,Breckenridge P-3,822,750,4,11,1,0,52,26,643,594,4,7,1,0,34,13,92.38,0.62,1.09,0.16,0.00,5.29,2.02
WILKIN - 000050,Wilkin,000050,Breckenridge Twp,215,199,3,2,0,0,9,1,170,159,0,1,0,0,9,0,93.53,0.00,0.59,0.00,0.00,5.29,0.00
WILKIN - 000065,Wilkin,000065,Champion Twp,53,44,0,1,0,0,5,4,47,40,0,0,0,0,4,3,85.11,0.00,0.00,0.00,0.00,8.51,6.38
WILKIN - 000070,Wilkin,000070,Connelly Twp,105,102,0,0,0,0,3,1,79,77,0,0,0,0,2,1,97.47,0.00,0.00,0.00,0.00,2.53,1.27
WILKIN - 000072,Wilkin,000072,Doran,36,33,0,1,0,0,1,1,29,27,0,1,0,0,0,1,93.10,0.00,3.45,0.00,0.00,0.00,3.45
WILKIN - 000075,Wilkin,000075,Deerhorn Twp,89,87,0,0,0,0,0,2,75,73,0,0,0,0,0,2,97.33,0.00,0.00,0.00,0.00,0.00,2.67
WILKIN - 000080,Wilkin,000080,Foxhome,126,121,0,1,0,0,4,0,100,97,0,0,0,0,3,0,97.00,0.00,0.00,0.00,0.00,3.00,0.00
WILKIN - 000085,Wilkin,000085,Foxhome Twp,104,93,0,0,0,0,10,1,74,69,0,0,0,0,4,1,93.24,0.00,0.00,0.00,0.00,5.41,1.35
WILKIN - 000130,Wilkin,000130,Roberts Twp,100,97,2,1,0,0,0,1,82,82,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000125,Wilkin,000125,Prairie View Twp,228,217,0,2,0,0,8,6,156,150,0,1,0,0,5,4,96.15,0.00,0.64,0.00,0.00,3.21,2.56
WILKIN - 000090,Wilkin,000090,Kent,65,62,0,0,0,0,3,1,50,50,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000095,Wilkin,000095,McCauleyville Twp,58,56,0,2,0,0,0,1,44,44,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000100,Wilkin,000100,Manston Twp,41,40,0,0,0,0,1,0,37,37,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000105,Wilkin,000105,Meadows Twp,53,51,0,0,0,0,2,0,41,40,0,0,0,0,1,0,97.56,0.00,0.00,0.00,0.00,2.44,0.00
WILKIN - 000110,Wilkin,000110,Mitchell Twp,80,80,0,0,0,0,0,0,59,59,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000113,Wilkin,000113,Nashua,67,51,1,1,0,0,2,12,41,27,1,1,0,0,0,12,65.85,2.44,2.44,0.00,0.00,0.00,29.27
WILKIN - 000115,Wilkin,000115,Nilsen Twp,51,51,0,0,0,0,0,0,41,41,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000120,Wilkin,000120,Nordick Twp,72,71,0,0,0,0,1,0,61,61,0,0,0,0,0,0,100.00,0.00,0.00,0.00,0.00,0.00,0.00
WILKIN - 000135,Wilkin,000135,Rothsay,301,289,1,2,0,0,9,5,219,212,1,2,0,0,4,3,96.80,0.46,0.91,0.00,0.00,1.83,1.37
WILKIN - 000140,Wilkin,000140,Sunnyside Twp,135,124,0,0,0,0,10,1,107,102,0,0,0,0,4,1,95.33,0.00,0.00,0.00,0.00,3.74,0.93
DAKOTA - 004810,Dakota,004810,Waterford Twp,538,465,8,1,13,1,44,15,437,388,7,1,8,1,31,8,88.79,1.60,0.23,1.83,0.23,7.09,1.83
DAKOTA - 004980,Dakota,004980,West Saint Paul W-3 P-2,4095,2977,261,52,101,6,349,674,3259,2468,176,33,83,6,244,460,75.73,5.40,1.01,2.55,0.18,7.49,14.11
DAKOTA - 004920,Dakota,004920,West Saint Paul W-1 P-2,2563,1448,412,45,74,0,269,657,2041,1269,281,29,66,0,179,434,62.18,13.77,1.42,3.23,0.00,8.77,21.26
DAKOTA - 004950,Dakota,004950,West Saint Paul W-2 P-2,2528,1518,389,37,88,0,226,573,2074,1352,285,25,68,0,152,392,65.19,13.74,1.21,3.28,0.00,7.33,18.90
DAKOTA - 003510,Dakota,003510,Miesville,138,129,0,0,0,0,7,5,105,97,0,0,0,0,6,5,92.38,0.00,0.00,0.00,0.00,5.71,4.76
DAKOTA - 001070,Dakota,001070,Apple Valley P-7,5087,2747,618,48,203,0,626,1308,3629,2189,358,39,160,0,342,813,60.32,9.86,1.07,4.41,0.00,9.42,22.40
DAKOTA - 001030,Dakota,001030,Apple Valley P-3,2639,1914,218,15,94,0,178,315,1962,1510,122,12,73,0,107,190,76.96,6.22,0.61,3.72,0.00,5.45,9.68
DAKOTA - 001120,Dakota,001120,Apple Valley P-12,3970,3043,299,12,288,0,242,187,3165,2517,201,9,228,0,150,119,79.53,6.35,0.28,7.20,0.00,4.74,3.76
DAKOTA - 001100,Dakota,001100,Apple Valley P-10,2862,2406,95,20,97,0,207,113,2187,1895,71,11,83,0,103,70,86.65,3.25,0.50,3.80,0.00,4.71,3.20
DAKOTA - 001090,Dakota,001090,Apple Valley P-9,2872,2554,44,1,77,0,155,117,2183,1979,27,0,54,0,102,58,90.66,1.24,0.00,2.47,0.00,4.67,2.66
DAKOTA - 001055,Dakota,001055,Apple Valley P-5B,4153,3218,218,22,190,0,365,305,3141,2569,120,20,144,0,202,183,81.79,3.82,0.64,4.58,0.00,6.43,5.83
DAKOTA - 001040,Dakota,001040,Apple Valley P-4,3159,2355,347,20,126,0,208,172,2570,2034,217,14,106,0,125,118,79.14,8.44,0.54,4.12,0.00,4.86,4.59
DAKOTA - 001010,Dakota,001010,Apple Valley P-1,2848,2076,200,20,89,4,310,339,2129,1641,117,16,65,4,180,204,77.08,5.50,0.75,3.05,0.19,8.45,9.58
DAKOTA - 001110,Dakota,001110,Apple Valley P-11,3408,2678,289,18,141,1,198,198,2651,2206,167,14,110,1,102,112,83.21,6.30,0.53,4.15,0.04,3.85,4.22
DAKOTA - 001140,Dakota,001140,Apple Valley P-14,5036,2998,826,30,537,3,431,450,3818,2460,540,25,405,0,252,274,64.43,14.14,0.65,10.61,0.00,6.60,7.18
DAKOTA - 001060,Dakota,001060,Apple Valley P-6,2447,1866,174,8,139,2,194,151,2009,1637,108,7,108,2,102,100,81.48,5.38,0.35,5.38,0.10,5.08,4.98
DAKOTA - 001150,Dakota,001150,Apple Valley P-15,3544,2077,550,8,529,0,287,224,2693,1728,350,6,389,0,149,160,64.17,13.00,0.22,14.44,0.00,5.53,5.94
DAKOTA - 001080,Dakota,001080,Apple Valley P-8,3354,2784,110,16,172,0,212,144,2488,2126,70,10,145,0,95,89,85.45,2.81,0.40,5.83,0.00,3.82,3.58
DAKOTA - 001020,Dakota,001020,Apple Valley P-2,3259,2220,516,14,171,4,226,237,2430,1742,322,10,145,4,125,151,71.69,13.25,0.41,5.97,0.16,5.14,6.21
DAKOTA - 001130,Dakota,001130,Apple Valley P-13,5263,3516,437,19,852,0,320,244,3731,2650,271,15,574,0,152,134,71.03,7.26,0.40,15.38,0.00,4.07,3.59
DAKOTA - 001050,Dakota,001050,Apple Valley P-5A,2473,2117,89,6,91,0,159,72,2031,1793,68,6,76,0,83,47,88.28,3.35,0.30,3.74,0.00,4.09,2.31
DAKOTA - 003060,Dakota,003060,Lakeville P-16,4447,3291,208,17,541,0,331,198,2929,2254,138,9,345,0,141,102,76.95,4.71,0.31,11.78,0.00,4.81,3.48
DAKOTA - 001250,Dakota,001250,Burnsville P-5,3408,1467,1089,23,263,1,247,479,2676,1326,719,18,207,1,176,357,49.55,26.87,0.67,7.74,0.04,6.58,13.34
DAKOTA - 001230,Dakota,001230,Burnsville P-3,3614,1935,714,31,241,11,376,543,2726,1644,412,20,190,11,219,374,60.31,15.11,0.73,6.97,0.40,8.03,13.72
DAKOTA - 001210,Dakota,001210,Burnsville P-1,3678,2522,471,19,274,5,242,233,2751,2041,261,17,207,5,125,135,74.19,9.49,0.62,7.52,0.18,4.54,4.91
DAKOTA - 001290,Dakota,001290,Burnsville P-9,2834,1801,309,32,157,1,332,443,2161,1458,230,17,121,1,201,275,67.47,10.64,0.79,5.60,0.05,9.30,12.73
DAKOTA - 001270,Dakota,001270,Burnsville P-7,2948,2060,306,21,171,0,263,255,2355,1756,193,14,150,0,149,178,74.56,8.20,0.59,6.37,0.00,6.33,7.56
DAKOTA - 001320,Dakota,001320,Burnsville P-12,3128,1858,807,9,164,5,192,189,2403,1621,462,6,123,4,124,113,67.46,19.23,0.25,5.12,0.17,5.16,4.70
DAKOTA - 001310,Dakota,001310,Burnsville P-11,4642,2548,262,54,294,10,447,1439,3438,2115,155,32,219,5,277,866,61.52,4.51,0.93,6.37,0.15,8.06,25.19
DAKOTA - 001260,Dakota,001260,Burnsville P-6,3757,2370,667,17,275,3,278,287,2930,2005,425,10,223,1,152,196,68.43,14.51,0.34,7.61,0.03,5.19,6.69
DAKOTA - 001240,Dakota,001240,Burnsville P-4,4226,2744,674,27,198,6,393,387,3433,2438,471,23,147,4,227,252,71.02,13.72,0.67,4.28,0.12,6.61,7.34
DAKOTA - 001280,Dakota,001280,Burnsville P-8,5063,3506,641,17,253,2,427,401,4055,2985,419,15,207,2,272,277,73.61,10.33,0.37,5.10,0.05,6.71,6.83
DAKOTA - 001370,Dakota,001370,Burnsville P-17,2965,1894,479,6,178,4,201,356,2270,1576,298,2,144,1,113,231,69.43,13.13,0.09,6.34,0.04,4.98,10.18
DAKOTA - 001360,Dakota,001360,Burnsville P-16,4093,2745,408,26,208,1,346,603,3257,2335,272,21,164,1,231,390,71.69,8.35,0.64,5.04,0.03,7.09,11.97
DAKOTA - 001350,Dakota,001350,Burnsville P-15,3501,2803,222,10,145,2,213,178,2766,2290,153,10,109,0,134,130,82.79,5.53,0.36,3.94,0.00,4.84,4.70
DAKOTA - 001340,Dakota,001340,Burnsville P-14,4069,2522,779,22,159,2,311,488,3065,2104,482,18,126,2,165,283,68.65,15.73,0.59,4.11,0.07,5.38,9.23
DAKOTA - 001300,Dakota,001300,Burnsville P-10,3492,2599,310,25,170,1,258,247,2793,2203,213,16,127,1,133,167,78.88,7.63,0.57,4.55,0.04,4.76,5.98
DAKOTA - 001330,Dakota,001330,Burnsville P-13,4930,2943,1079,19,223,1,391,518,3807,2570,641,15,190,1,229,315,67.51,16.84,0.39,4.99,0.03,6.02,8.27
DAKOTA - 001220,Dakota,001220,Burnsville P-2,3999,2134,768,36,299,9,384,629,2861,1675,434,29,221,8,240,413,58.55,15.17,1.01,7.72,0.28,8.39,14.44
DAKOTA - 001410,Dakota,001410,Castle Rock Twp,1350,1276,9,6,6,0,42,46,1063,1026,6,2,4,0,16,24,96.52,0.56,0.19,0.38,0.00,1.51,2.26
DAKOTA - 001510,Dakota,001510,Coates,147,132,0,0,2,0,13,4,116,107,0,0,1,0,8,0,92.24,0.00,0.00,0.86,0.00,6.90,0.00
DAKOTA - 001610,Dakota,001610,Douglas Twp,748,704,4,0,4,0,34,7,553,533,1,0,2,0,16,5,96.38,0.18,0.00,0.36,0.00,2.89,0.90
DAKOTA - 001710,Dakota,001710,Eagan P-1,1355,987,55,11,98,0,141,138,1035,807,32,6,76,0,72,80,77.97,3.09,0.58,7.34,0.00,6.96,7.73
DAKOTA - 001740,Dakota,001740,Eagan P-4,4754,3061,610,23,429,1,368,476,3901,2700,429,16,357,1,212,313,69.21,11.00,0.41,9.15,0.03,5.43,8.02
DAKOTA - 001800,Dakota,001800,Eagan P-10,2732,1810,357,30,236,2,190,212,2185,1559,229,23,182,2,114,148,71.35,10.48,1.05,8.33,0.09,5.22,6.77
DAKOTA - 001860,Dakota,001860,Eagan P-16,4222,3405,112,12,349,1,295,169,3024,2507,81,7,234,1,161,99,82.90,2.68,0.23,7.74,0.03,5.32,3.27
DAKOTA - 001830,Dakota,001830,Eagan P-13,3748,2812,360,16,180,3,283,211,2870,2270,205,8,154,2,161,151,79.09,7.14,0.28,5.37,0.07,5.61,5.26
DAKOTA - 001770,Dakota,001770,Eagan P-7,4987,3487,243,7,876,4,285,244,3764,2813,167,3,574,0,148,141,74.73,4.44,0.08,15.25,0.00,3.93,3.75
DAKOTA - 001720,Dakota,001720,Eagan P-2,6057,3552,1210,51,597,2,424,460,4852,3154,750,30,475,2,284,315,65.00,15.46,0.62,9.79,0.04,5.85,6.49
DAKOTA - 001790,Dakota,001790,Eagan P-9A,4734,2874,853,18,400,3,326,400,3565,2370,496,16,344,2,174,247,66.48,13.91,0.45,9.65,0.06,4.88,6.93
DAKOTA - 001810,Dakota,001810,Eagan P-11,2152,1556,246,2,178,1,133,90,1639,1270,134,2,129,1,76,53,77.49,8.18,0.12,7.87,0.06,4.64,3.23
DAKOTA - 001870,Dakota,001870,Eagan P-17,2644,2236,50,2,202,0,139,59,2005,1739,34,1,144,0,74,41,86.73,1.70,0.05,7.18,0.00,3.69,2.04
DAKOTA - 001750,Dakota,001750,Eagan P-5A,4405,3100,391,26,467,0,318,265,3543,2642,259,21,359,0,181,192,74.57,7.31,0.59,10.13,0.00,5.11,5.42
DAKOTA - 001730,Dakota,001730,Eagan P-3,3284,2400,293,11,287,0,219,159,2419,1876,162,9,201,0,115,107,77.55,6.70,0.37,8.31,0.00,4.75,4.42
DAKOTA - 001760,Dakota,001760,Eagan P-6A,3771,2352,375,27,571,3,287,360,3057,2069,270,20,428,3,173,222,67.68,8.83,0.65,14.00,0.10,5.66,7.26
DAKOTA - 001850,Dakota,001850,Eagan P-15,2594,2035,165,28,184,0,139,115,1984,1610,99,20,140,0,86,84,81.15,4.99,1.01,7.06,0.00,4.33,4.23
DAKOTA - 001780,Dakota,001780,Eagan P-8,3900,3144,180,12,305,0,229,145,2982,2494,91,9,227,0,141,98,83.64,3.05,0.30,7.61,0.00,4.73,3.29
DAKOTA - 001765,Dakota,001765,Eagan P-6B,3729,2924,136,3,394,0,233,135,2950,2404,92,3,300,0,126,92,81.49,3.12,0.10,10.17,0.00,4.27,3.12
DAKOTA - 001795,Dakota,001795,Eagan P-9B,1707,1232,138,5,174,0,117,114,1335,1023,103,2,117,0,60,65,76.63,7.72,0.15,8.76,0.00,4.49,4.87
DAKOTA - 001755,Dakota,001755,Eagan P-5B,3500,2533,412,12,231,0,237,198,2843,2158,278,10,203,0,138,139,75.91,9.78,0.35,7.14,0.00,4.85,4.89
DAKOTA - 001840,Dakota,001840,Eagan P-14,2587,2037,86,1,265,0,148,125,1979,1613,52,1,205,0,72,81,81.51,2.63,0.05,10.36,0.00,3.64,4.09
DAKOTA - 001820,Dakota,001820,Eagan P-12,1963,1510,126,3,130,4,137,122,1574,1268,79,2,101,0,89,83,80.56,5.02,0.13,6.42,0.00,5.65,5.27
DAKOTA - 002010,Dakota,002010,Empire Twp,3177,2846,38,7,79,0,170,118,2220,2009,17,7,62,0,96,71,90.50,0.77,0.32,2.79,0.00,4.32,3.20
DAKOTA - 002110,Dakota,002110,Eureka Twp,1373,1308,0,4,2,0,52,36,1091,1046,0,4,2,0,32,23,95.88,0.00,0.37,0.18,0.00,2.93,2.11
DAKOTA - 002250,Dakota,002250,Farmington P-5,4565,3602,191,17,293,6,328,270,3043,2429,117,14,216,6,169,159,79.82,3.84,0.46,7.10,0.20,5.55,5.23
DAKOTA - 002220,Dakota,002220,Farmington P-2,5678,4379,468,23,205,0,438,359,3880,3141,246,18,154,0,210,210,80.95,6.34,0.46,3.97,0.00,5.41,5.41
DAKOTA - 002260,Dakota,002260,Farmington P-6,3370,2953,75,15,115,1,165,91,2445,2173,49,7,83,1,100,63,88.88,2.00,0.29,3.39,0.04,4.09,2.58
DAKOTA - 002410,Dakota,002410,Hampton,744,684,10,0,9,0,36,30,519,490,6,0,0,0,18,19,94.41,1.16,0.00,0.00,0.00,3.47,3.66
DAKOTA - 002510,Dakota,002510,Hampton Twp,832,790,1,4,0,0,34,15,684,657,0,4,0,0,20,10,96.05,0.00,0.58,0.00,0.00,2.92,1.46
DAKOTA - 002650,Dakota,002650,Hastings W-4 P-1,2716,2531,18,8,31,4,106,56,2088,1985,11,6,21,2,53,34,95.07,0.53,0.29,1.01,0.10,2.54,1.63
DAKOTA - 002635,Dakota,002635,Hastings W-2 P-2,2804,2496,60,17,37,4,155,113,2151,1976,34,9,25,4,82,61,91.86,1.58,0.42,1.16,0.19,3.81,2.84
DAKOTA - 002660,Dakota,002660,Hastings W-4 P-2,2704,2465,18,31,31,2,135,75,2009,1871,11,15,24,1,73,39,93.13,0.55,0.75,1.19,0.05,3.63,1.94
DAKOTA - 002710,Dakota,002710,Inver Grove Heights P-1,4117,3149,62,31,500,3,295,221,3069,2465,46,27,322,2,156,142,80.32,1.50,0.88,10.49,0.07,5.08,4.63
DAKOTA - 002800,Dakota,002800,Inver Grove Heights P-10,3154,2162,355,23,151,3,288,402,2551,1861,228,22,120,2,195,279,72.95,8.94,0.86,4.70,0.08,7.64,10.94
DAKOTA - 002780,Dakota,002780,Inver Grove Heights P-8,3577,2728,296,22,91,2,255,345,2868,2338,169,19,62,0,156,227,81.52,5.89,0.66,2.16,0.00,5.44,7.91
DAKOTA - 002720,Dakota,002720,Inver Grove Heights P-2,3735,2816,62,34,164,6,316,550,2727,2131,39,29,128,3,175,346,78.14,1.43,1.06,4.69,0.11,6.42,12.69
DAKOTA - 002950,Dakota,002950,Lakeville P-5,3128,2676,114,1,64,1,210,155,2413,2136,76,1,42,1,114,82,88.52,3.15,0.04,1.74,0.04,4.72,3.40
DAKOTA - 003070,Dakota,003070,Lakeville P-17,5436,3916,222,32,356,2,458,713,3861,2876,165,23,267,2,247,425,74.49,4.27,0.60,6.92,0.05,6.40,11.01
DAKOTA - 003010,Dakota,003010,Lakeville P-11,3685,3112,104,7,215,0,196,122,2623,2256,64,7,154,0,103,82,86.01,2.44,0.27,5.87,0.00,3.93,3.13
DAKOTA - 002960,Dakota,002960,Lakeville P-6,2904,2263,62,16,133,1,196,356,2277,1870,48,14,96,1,105,210,82.13,2.11,0.61,4.22,0.04,4.61,9.22
DAKOTA - 003000,Dakota,003000,Lakeville P-10,3510,2967,68,15,220,0,182,134,2469,2162,43,11,144,0,71,78,87.57,1.74,0.45,5.83,0.00,2.88,3.16
DAKOTA - 002970,Dakota,002970,Lakeville P-7,3109,2544,111,12,183,0,204,116,2472,2101,73,10,128,0,123,73,84.99,2.95,0.40,5.18,0.00,4.98,2.95
DAKOTA - 003030,Dakota,003030,Lakeville P-13,4488,3629,136,24,396,1,246,134,3022,2519,83,20,265,1,88,77,83.36,2.75,0.66,8.77,0.03,2.91,2.55
DAKOTA - 003040,Dakota,003040,Lakeville P-14,3981,3000,360,17,289,1,256,167,2868,2282,188,13,209,1,133,112,79.57,6.56,0.45,7.29,0.03,4.64,3.91
DAKOTA - 003110,Dakota,003110,Lilydale,809,756,3,2,20,0,22,11,789,746,1,0,19,0,19,8,94.55,0.13,0.00,2.41,0.00,2.41,1.01
DAKOTA - 003310,Dakota,003310,Mendota,183,166,0,0,5,0,12,8,147,138,0,0,5,0,4,3,93.88,0.00,0.00,3.40,0.00,2.72,2.04
DAKOTA - 003410,Dakota,003410,Mendota Heights P-1,2573,2310,30,3,44,1,160,101,1986,1815,13,3,37,1,97,62,91.39,0.65,0.15,1.86,0.05,4.88,3.12
DAKOTA - 003450,Dakota,003450,Mendota Heights P-5,2109,1888,41,4,67,0,85,68,1649,1492,33,1,59,0,53,36,90.48,2.00,0.06,3.58,0.00,3.21,2.18
DAKOTA - 003610,Dakota,003610,New Trier,86,81,0,0,2,0,3,2,76,73,0,0,1,0,2,1,96.05,0.00,0.00,1.32,0.00,2.63,1.32
DAKOTA - 003910,Dakota,003910,Randolph,466,446,0,1,1,0,14,10,325,314,0,0,1,0,8,8,96.62,0.00,0.00,0.31,0.00,2.46,2.46
DAKOTA - 003810,Dakota,003810,Northfield W-3 P-2,1261,1132,6,0,43,1,70,22,998,925,6,0,33,0,32,10,92.69,0.60,0.00,3.31,0.00,3.21,1.00
DAKOTA - 004220,Dakota,004220,Rosemount P-2,5169,3983,288,19,419,4,386,211,3308,2617,164,15,294,2,163,106,79.11,4.96,0.45,8.89,0.06,4.93,3.20
DAKOTA - 004240,Dakota,004240,Rosemount P-4,2798,2149,270,11,57,0,217,186,2156,1762,155,5,46,0,116,128,81.73,7.19,0.23,2.13,0.00,5.38,5.94
DAKOTA - 004260,Dakota,004260,Rosemount P-6,2597,2044,159,7,144,0,166,157,1981,1620,99,6,112,0,86,96,81.78,5.00,0.30,5.65,0.00,4.34,4.85
DAKOTA - 004310,Dakota,004310,Sciota Twp,460,445,3,0,0,0,12,2,334,323,3,0,0,0,8,2,96.71,0.90,0.00,0.00,0.00,2.40,0.60
DAKOTA - 004410,Dakota,004410,South Saint Paul P-1,4370,3217,288,35,166,1,403,560,3397,2647,182,27,119,1,235,365,77.92,5.36,0.79,3.50,0.03,6.92,10.74
DAKOTA - 004430,Dakota,004430,South Saint Paul P-3,5283,4028,280,61,133,5,496,752,4102,3277,184,38,97,5,296,460,79.89,4.49,0.93,2.36,0.12,7.22,11.21
DAKOTA - 004510,Dakota,004510,Sunfish Lake,522,476,2,1,14,1,26,18,402,366,2,1,11,1,19,12,91.04,0.50,0.25,2.74,0.25,4.73,2.99
DAKOTA - 004710,Dakota,004710,Vermillion Twp,1290,1199,8,7,26,0,36,30,979,923,5,4,16,0,18,20,94.28,0.51,0.41,1.63,0.00,1.84,2.04
DAKOTA - 004940,Dakota,004940,West Saint Paul W-2 P-1,4665,3252,275,47,124,5,521,947,3622,2674,205,37,85,5,313,609,73.83,5.66,1.02,2.35,0.14,8.64,16.81
DAKOTA - 004970,Dakota,004970,West Saint Paul W-3 P-1,2758,2219,71,41,41,2,236,400,2084,1745,42,26,30,2,134,246,83.73,2.02,1.25,1.44,0.10,6.43,11.80
DAKOTA - 004910,Dakota,004910,West Saint Paul W-1 P-1,4006,2554,264,55,174,3,573,920,3040,2084,203,46,123,2,318,593,68.55,6.68,1.51,4.05,0.07,10.46,19.51
DAKOTA - 002210,Dakota,002210,Farmington P-1,2043,1764,58,23,25,3,128,86,1616,1437,43,16,22,0,66,58,88.92,2.66,0.99,1.36,0.00,4.08,3.59
DAKOTA - 002230,Dakota,002230,Farmington P-3,3171,2688,93,9,132,0,185,124,2324,2022,60,7,99,0,96,67,87.01,2.58,0.30,4.26,0.00,4.13,2.88
DAKOTA - 002240,Dakota,002240,Farmington P-4,4805,4126,118,10,181,1,285,153,3269,2874,66,7,125,1,142,97,87.92,2.02,0.21,3.82,0.03,4.34,2.97
DAKOTA - 002310,Dakota,002310,Greenvale Twp,796,755,6,0,6,1,25,10,609,587,1,0,6,1,14,3,96.39,0.16,0.00,0.99,0.16,2.30,0.49
DAKOTA - 002610,Dakota,002610,Hastings W-1 P-2,3159,2693,132,26,37,0,234,141,2457,2199,80,20,28,0,105,75,89.50,3.26,0.81,1.14,0.00,4.27,3.05
DAKOTA - 002620,Dakota,002620,Hastings W-1 P-3,2778,2430,37,18,50,0,192,133,2135,1920,27,17,32,0,103,82,89.93,1.26,0.80,1.50,0.00,4.82,3.84
